Order ID,Item ID,Quantity,Workcenter ID,Setup Time (min),Run Time (min),Total Time (min),Delivery Date
SO-0035,INV-MODL-FG-0311,1,WC-013,22.0,179.0,201.0,2025-05-25
SO-0035,INV-MODL-FG-0311,1,WC-005,21.0,125.0,146.0,2025-05-25
SO-0035,INV-MODL-FG-0311,1,WC-014,30.0,203.0,233.0,2025-05-25
SO-0035,INV-MODL-FG-0311,1,WC-004,12.0,310.0,322.0,2025-05-25
SO-0035,INV-MODL-FG-0311,1,WC-010,49.0,138.0,187.0,2025-05-25
SO-0035,INV-MODL-FG-0311,1,WC-018,29.0,86.0,115.0,2025-05-25
SO-0035,INV-MODL-FG-0311,1,WC-029,0.0,40.0,40.0,2025-05-25
SO-0036,INV-PLTE-FG-0204,1,WC-015,12.0,177.0,189.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-003,19.0,345.0,364.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-016,12.0,160.0,172.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-005,14.0,262.0,276.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-013,24.0,311.0,335.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-003,10.0,227.0,237.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-013,15.0,263.0,278.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-004,25.0,328.0,353.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-017,17.0,183.0,200.0,2025-10-13
SO-0036,INV-PLTE-FG-0204,1,WC-029,0.0,25.0,25.0,2025-10-13
SO-0037,INV-MODL-FG-0282,1,WC-015,10.0,127.0,137.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-005,11.0,283.0,294.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-013,14.0,143.0,157.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-005,15.0,319.0,334.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-013,30.0,277.0,307.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-001,10.0,248.0,258.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-018,16.0,165.0,181.0,2025-03-12
SO-0037,INV-MODL-FG-0282,1,WC-032,0.0,40.0,40.0,2025-03-12
SO-0038,INV-PLTE-FG-0196,1,WC-015,18.0,148.0,166.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-002,20.0,308.0,328.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-016,23.0,284.0,307.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-004,13.0,159.0,172.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-013,28.0,123.0,151.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-004,18.0,344.0,362.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-016,28.0,172.0,200.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-005,12.0,284.0,296.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-018,15.0,186.0,201.0,2025-06-15
SO-0038,INV-PLTE-FG-0196,1,WC-021,0.0,25.0,25.0,2025-06-15
SO-0039,INV-BEAM-FG-0113,2,WC-014,23.0,506.0,529.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-003,14.0,660.0,674.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-013,16.0,440.0,456.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-003,24.0,552.0,576.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-014,30.0,614.0,644.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-006,21.0,436.0,457.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-014,19.0,432.0,451.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-004,15.0,530.0,545.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-019,27.0,436.0,463.0,2025-12-20
SO-0039,INV-BEAM-FG-0113,2,WC-025,0.0,40.0,40.0,2025-12-20
SO-0040,INV-BEAM-FG-0139,1,WC-014,17.0,286.0,303.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-004,24.0,152.0,176.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-015,27.0,158.0,185.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-006,25.0,262.0,287.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-013,22.0,148.0,170.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-002,26.0,286.0,312.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-014,25.0,218.0,243.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-003,17.0,197.0,214.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-011,39.0,152.0,191.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-017,21.0,169.0,190.0,2025-04-15
SO-0040,INV-BEAM-FG-0139,1,WC-029,0.0,20.0,20.0,2025-04-15
SO-0041,INV-MODL-FG-0267,2,WC-015,30.0,294.0,324.0,2025-03-16
SO-0041,INV-MODL-FG-0267,2,WC-002,12.0,446.0,458.0,2025-03-16
SO-0041,INV-MODL-FG-0267,2,WC-015,24.0,306.0,330.0,2025-03-16
SO-0041,INV-MODL-FG-0267,2,WC-004,21.0,466.0,487.0,2025-03-16
SO-0041,INV-MODL-FG-0267,2,WC-019,17.0,112.0,129.0,2025-03-16
SO-0041,INV-MODL-FG-0267,2,WC-021,0.0,80.0,80.0,2025-03-16
SO-0042,INV-PLTE-FG-0254,4,WC-013,15.0,812.0,827.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-006,26.0,956.0,982.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-014,18.0,788.0,806.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-003,17.0,1084.0,1101.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-016,17.0,1056.0,1073.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-006,29.0,1032.0,1061.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-010,25.0,480.0,505.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-017,24.0,620.0,644.0,2025-09-24
SO-0042,INV-PLTE-FG-0254,4,WC-026,0.0,100.0,100.0,2025-09-24
SO-0043,INV-BEAM-FG-0111,1,WC-016,12.0,336.0,348.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-003,29.0,133.0,162.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-013,24.0,121.0,145.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-006,15.0,238.0,253.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-014,13.0,177.0,190.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-006,13.0,159.0,172.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-016,23.0,345.0,368.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-003,13.0,228.0,241.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-018,17.0,194.0,211.0,2025-06-01
SO-0043,INV-BEAM-FG-0111,1,WC-028,0.0,20.0,20.0,2025-06-01
SO-0044,INV-BEAM-FG-0153,4,WC-015,29.0,1096.0,1125.0,2025-09-04
SO-0044,INV-BEAM-FG-0153,4,WC-001,10.0,1440.0,1450.0,2025-09-04
SO-0044,INV-BEAM-FG-0153,4,WC-015,23.0,1320.0,1343.0,2025-09-04
SO-0044,INV-BEAM-FG-0153,4,WC-005,29.0,1196.0,1225.0,2025-09-04
SO-0044,INV-BEAM-FG-0153,4,WC-009,68.0,476.0,544.0,2025-09-04
SO-0044,INV-BEAM-FG-0153,4,WC-018,30.0,596.0,626.0,2025-09-04
SO-0044,INV-BEAM-FG-0153,4,WC-029,0.0,80.0,80.0,2025-09-04
SO-0045,INV-PLTE-FG-0255,1,WC-016,19.0,256.0,275.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-003,30.0,315.0,345.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-016,13.0,247.0,260.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-004,30.0,204.0,234.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-013,16.0,217.0,233.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-003,22.0,223.0,245.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-017,21.0,111.0,132.0,2025-12-09
SO-0045,INV-PLTE-FG-0255,1,WC-031,0.0,25.0,25.0,2025-12-09
SO-0046,INV-MODL-FG-0326,1,WC-015,16.0,133.0,149.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-003,29.0,173.0,202.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-014,26.0,301.0,327.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-003,12.0,193.0,205.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-015,14.0,302.0,316.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-005,28.0,313.0,341.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-013,25.0,346.0,371.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-003,26.0,214.0,240.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-010,51.0,226.0,277.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-017,21.0,229.0,250.0,2025-10-16
SO-0046,INV-MODL-FG-0326,1,WC-025,0.0,40.0,40.0,2025-10-16
SO-0047,INV-PLTE-FG-0184,1,WC-013,12.0,302.0,314.0,2025-09-29
SO-0047,INV-PLTE-FG-0184,1,WC-006,20.0,339.0,359.0,2025-09-29
SO-0047,INV-PLTE-FG-0184,1,WC-016,10.0,325.0,335.0,2025-09-29
SO-0047,INV-PLTE-FG-0184,1,WC-004,11.0,200.0,211.0,2025-09-29
SO-0047,INV-PLTE-FG-0184,1,WC-019,27.0,106.0,133.0,2025-09-29
SO-0047,INV-PLTE-FG-0184,1,WC-030,0.0,25.0,25.0,2025-09-29
SO-0048,INV-STRC-FG-0057,1,WC-013,16.0,221.0,237.0,2025-12-23
SO-0048,INV-STRC-FG-0057,1,WC-004,13.0,262.0,275.0,2025-12-23
SO-0048,INV-STRC-FG-0057,1,WC-013,28.0,157.0,185.0,2025-12-23
SO-0048,INV-STRC-FG-0057,1,WC-006,15.0,345.0,360.0,2025-12-23
SO-0048,INV-STRC-FG-0057,1,WC-019,15.0,110.0,125.0,2025-12-23
SO-0048,INV-STRC-FG-0057,1,WC-022,0.0,30.0,30.0,2025-12-23
SO-0049,INV-BEAM-FG-0158,1,WC-014,19.0,262.0,281.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-005,28.0,338.0,366.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-016,29.0,174.0,203.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-001,11.0,344.0,355.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-014,19.0,174.0,193.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-005,13.0,125.0,138.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-019,24.0,146.0,170.0,2025-09-19
SO-0049,INV-BEAM-FG-0158,1,WC-024,0.0,20.0,20.0,2025-09-19
SO-0050,INV-PLTE-FG-0207,1,WC-013,22.0,331.0,353.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-005,22.0,243.0,265.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-013,23.0,336.0,359.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-003,13.0,262.0,275.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-016,29.0,188.0,217.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-004,28.0,214.0,242.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-011,73.0,111.0,184.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-018,16.0,135.0,151.0,2025-10-02
SO-0050,INV-PLTE-FG-0207,1,WC-020,0.0,25.0,25.0,2025-10-02
SO-0051,INV-BEAM-FG-0128,1,WC-016,30.0,352.0,382.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-006,16.0,355.0,371.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-015,26.0,208.0,234.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-002,16.0,191.0,207.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-014,30.0,139.0,169.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-005,11.0,129.0,140.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-014,29.0,299.0,328.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-005,25.0,164.0,189.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-010,29.0,226.0,255.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-018,22.0,200.0,222.0,2025-11-15
SO-0051,INV-BEAM-FG-0128,1,WC-032,0.0,20.0,20.0,2025-11-15
SO-0052,INV-STRC-FG-0065,1,WC-013,14.0,340.0,354.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-002,28.0,316.0,344.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-016,17.0,293.0,310.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-001,19.0,262.0,281.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-015,21.0,253.0,274.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-001,22.0,272.0,294.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-019,27.0,173.0,200.0,2025-09-27
SO-0052,INV-STRC-FG-0065,1,WC-021,0.0,30.0,30.0,2025-09-27
SO-0053,INV-MODL-FG-0324,1,WC-016,13.0,159.0,172.0,2025-05-06
SO-0053,INV-MODL-FG-0324,1,WC-004,12.0,236.0,248.0,2025-05-06
SO-0053,INV-MODL-FG-0324,1,WC-013,24.0,143.0,167.0,2025-05-06
SO-0053,INV-MODL-FG-0324,1,WC-003,28.0,356.0,384.0,2025-05-06
SO-0053,INV-MODL-FG-0324,1,WC-018,15.0,84.0,99.0,2025-05-06
SO-0053,INV-MODL-FG-0324,1,WC-025,0.0,40.0,40.0,2025-05-06
SO-0054,INV-MODL-FG-0339,2,WC-015,26.0,584.0,610.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-003,25.0,254.0,279.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-014,21.0,306.0,327.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-002,26.0,464.0,490.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-015,16.0,690.0,706.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-004,30.0,444.0,474.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-016,15.0,514.0,529.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-005,21.0,620.0,641.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-008,73.0,338.0,411.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-017,26.0,354.0,380.0,2025-05-16
SO-0054,INV-MODL-FG-0339,2,WC-028,0.0,80.0,80.0,2025-05-16
SO-0055,INV-MODL-FG-0333,1,WC-016,22.0,250.0,272.0,2025-12-11
SO-0055,INV-MODL-FG-0333,1,WC-006,30.0,325.0,355.0,2025-12-11
SO-0055,INV-MODL-FG-0333,1,WC-015,27.0,282.0,309.0,2025-12-11
SO-0055,INV-MODL-FG-0333,1,WC-004,25.0,305.0,330.0,2025-12-11
SO-0055,INV-MODL-FG-0333,1,WC-019,24.0,100.0,124.0,2025-12-11
SO-0055,INV-MODL-FG-0333,1,WC-031,0.0,40.0,40.0,2025-12-11
SO-0056,INV-PLTE-FG-0261,1,WC-015,14.0,191.0,205.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-002,21.0,287.0,308.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-016,26.0,153.0,179.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-006,19.0,265.0,284.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-016,17.0,173.0,190.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-002,17.0,340.0,357.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-015,18.0,263.0,281.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-001,21.0,356.0,377.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-017,27.0,153.0,180.0,2025-07-16
SO-0056,INV-PLTE-FG-0261,1,WC-021,0.0,25.0,25.0,2025-07-16
SO-0057,INV-MODL-FG-0318,1,WC-013,10.0,346.0,356.0,2025-01-24
SO-0057,INV-MODL-FG-0318,1,WC-002,24.0,349.0,373.0,2025-01-24
SO-0057,INV-MODL-FG-0318,1,WC-013,10.0,274.0,284.0,2025-01-24
SO-0057,INV-MODL-FG-0318,1,WC-005,20.0,216.0,236.0,2025-01-24
SO-0057,INV-MODL-FG-0318,1,WC-019,19.0,121.0,140.0,2025-01-24
SO-0057,INV-MODL-FG-0318,1,WC-026,0.0,40.0,40.0,2025-01-24
SO-0058,INV-PLTE-FG-0220,1,WC-014,10.0,240.0,250.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-001,29.0,341.0,370.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-013,10.0,267.0,277.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-006,21.0,352.0,373.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-015,13.0,193.0,206.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-002,24.0,323.0,347.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-011,38.0,146.0,184.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-018,16.0,143.0,159.0,2025-06-03
SO-0058,INV-PLTE-FG-0220,1,WC-029,0.0,25.0,25.0,2025-06-03
SO-0059,INV-PLTE-FG-0264,1,WC-014,12.0,245.0,257.0,2025-11-05
SO-0059,INV-PLTE-FG-0264,1,WC-002,17.0,232.0,249.0,2025-11-05
SO-0059,INV-PLTE-FG-0264,1,WC-013,19.0,243.0,262.0,2025-11-05
SO-0059,INV-PLTE-FG-0264,1,WC-003,25.0,237.0,262.0,2025-11-05
SO-0059,INV-PLTE-FG-0264,1,WC-017,22.0,91.0,113.0,2025-11-05
SO-0059,INV-PLTE-FG-0264,1,WC-022,0.0,25.0,25.0,2025-11-05
SO-0060,INV-MODL-FG-0284,1,WC-015,15.0,149.0,164.0,2025-11-28
SO-0060,INV-MODL-FG-0284,1,WC-001,25.0,176.0,201.0,2025-11-28
SO-0060,INV-MODL-FG-0284,1,WC-015,17.0,278.0,295.0,2025-11-28
SO-0060,INV-MODL-FG-0284,1,WC-002,26.0,133.0,159.0,2025-11-28
SO-0060,INV-MODL-FG-0284,1,WC-018,24.0,53.0,77.0,2025-11-28
SO-0060,INV-MODL-FG-0284,1,WC-022,0.0,40.0,40.0,2025-11-28
SO-0061,INV-BEAM-FG-0169,1,WC-013,30.0,322.0,352.0,2025-01-16
SO-0061,INV-BEAM-FG-0169,1,WC-001,25.0,208.0,233.0,2025-01-16
SO-0061,INV-BEAM-FG-0169,1,WC-013,23.0,324.0,347.0,2025-01-16
SO-0061,INV-BEAM-FG-0169,1,WC-005,26.0,120.0,146.0,2025-01-16
SO-0061,INV-BEAM-FG-0169,1,WC-010,39.0,238.0,277.0,2025-01-16
SO-0061,INV-BEAM-FG-0169,1,WC-019,27.0,86.0,113.0,2025-01-16
SO-0061,INV-BEAM-FG-0169,1,WC-031,0.0,20.0,20.0,2025-01-16
SO-0062,INV-STRC-FG-0038,2,WC-013,15.0,482.0,497.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-001,12.0,602.0,614.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-016,19.0,302.0,321.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-003,19.0,468.0,487.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-016,27.0,352.0,379.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-005,25.0,580.0,605.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-014,14.0,242.0,256.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-002,22.0,348.0,370.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-010,43.0,212.0,255.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-019,25.0,344.0,369.0,2025-11-12
SO-0062,INV-STRC-FG-0038,2,WC-024,0.0,60.0,60.0,2025-11-12
SO-0063,INV-BEAM-FG-0176,1,WC-014,30.0,293.0,323.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-001,30.0,360.0,390.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-014,15.0,256.0,271.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-001,25.0,285.0,310.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-016,12.0,162.0,174.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-001,24.0,303.0,327.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-015,30.0,281.0,311.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-005,11.0,331.0,342.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-018,23.0,173.0,196.0,2025-10-18
SO-0063,INV-BEAM-FG-0176,1,WC-023,0.0,20.0,20.0,2025-10-18
SO-0064,INV-STRC-FG-0076,1,WC-014,17.0,249.0,266.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-004,24.0,360.0,384.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-013,28.0,195.0,223.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-003,19.0,173.0,192.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-013,16.0,175.0,191.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-005,20.0,196.0,216.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-017,19.0,126.0,145.0,2025-10-07
SO-0064,INV-STRC-FG-0076,1,WC-026,0.0,30.0,30.0,2025-10-07
SO-0065,INV-PLTE-FG-0226,1,WC-016,11.0,187.0,198.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-001,20.0,328.0,348.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-016,28.0,334.0,362.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-001,23.0,306.0,329.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-016,26.0,243.0,269.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-005,17.0,229.0,246.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-019,25.0,160.0,185.0,2025-07-20
SO-0065,INV-PLTE-FG-0226,1,WC-028,0.0,25.0,25.0,2025-07-20
SO-0066,INV-BEAM-FG-0118,1,WC-015,24.0,270.0,294.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-002,24.0,182.0,206.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-013,24.0,231.0,255.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-002,11.0,340.0,351.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-013,15.0,183.0,198.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-004,26.0,206.0,232.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-013,20.0,240.0,260.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-002,23.0,293.0,316.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-010,68.0,157.0,225.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-019,30.0,178.0,208.0,2025-05-21
SO-0066,INV-BEAM-FG-0118,1,WC-021,0.0,20.0,20.0,2025-05-21
SO-0067,INV-STRC-FG-0038,1,WC-013,15.0,241.0,256.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-001,12.0,301.0,313.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-016,19.0,151.0,170.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-003,19.0,234.0,253.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-016,27.0,176.0,203.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-005,25.0,290.0,315.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-014,14.0,121.0,135.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-002,22.0,174.0,196.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-010,43.0,106.0,149.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-019,25.0,172.0,197.0,2025-07-19
SO-0067,INV-STRC-FG-0038,1,WC-024,0.0,30.0,30.0,2025-07-19
SO-0068,INV-PLTE-FG-0240,1,WC-013,26.0,353.0,379.0,2025-09-21
SO-0068,INV-PLTE-FG-0240,1,WC-002,23.0,290.0,313.0,2025-09-21
SO-0068,INV-PLTE-FG-0240,1,WC-015,18.0,161.0,179.0,2025-09-21
SO-0068,INV-PLTE-FG-0240,1,WC-003,10.0,136.0,146.0,2025-09-21
SO-0068,INV-PLTE-FG-0240,1,WC-017,18.0,98.0,116.0,2025-09-21
SO-0068,INV-PLTE-FG-0240,1,WC-031,0.0,25.0,25.0,2025-09-21
SO-0069,INV-STRC-FG-0036,1,WC-013,21.0,264.0,285.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-006,26.0,348.0,374.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-016,28.0,287.0,315.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-001,30.0,268.0,298.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-014,25.0,358.0,383.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-003,24.0,217.0,241.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-017,26.0,185.0,211.0,2025-08-30
SO-0069,INV-STRC-FG-0036,1,WC-022,0.0,30.0,30.0,2025-08-30
SO-0070,INV-MODL-FG-0336,2,WC-015,16.0,454.0,470.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-006,15.0,316.0,331.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-015,26.0,446.0,472.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-001,17.0,274.0,291.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-015,28.0,390.0,418.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-005,20.0,242.0,262.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-012,73.0,458.0,531.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-019,24.0,186.0,210.0,2025-08-29
SO-0070,INV-MODL-FG-0336,2,WC-023,0.0,80.0,80.0,2025-08-29
SO-0071,INV-PLTE-FG-0243,1,WC-013,16.0,205.0,221.0,2025-05-22
