Main_Parent_ID,Level,Type,ItemID,Direct_Parent_ID,Quantity,Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,1.0,Assembly 1,WC-016,22.0,132.0,2.0,
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,2.0,Welding 1,WC-002,10.0,192.0,3.0,1.0
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,3.0,Assembly 2,WC-014,27.0,253.0,4.0,2.0
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,4.0,Welding 2,WC-005,19.0,238.0,5.0,3.0
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,5.0,Assembly 3,WC-015,15.0,181.0,6.0,4.0
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,6.0,Welding 3,WC-003,15.0,130.0,7.0,5.0
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,7.0,Painting 1,WC-017,26.0,117.0,8.0,6.0
INV-STRC-FG-0005,0,FG,INV-STRC-FG-0005,,1,INV-STRC-FG-0005,8.0,Packaging 1,WC-028,0.0,30.0,,7.0
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0175,INV-STRC-FG-0005,3,INV-STRC-SFG-0175,1.0,Assembly 1,WC-014,12.0,275.0,2.0,
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0175,INV-STRC-FG-0005,3,INV-STRC-SFG-0175,2.0,Welding 1,WC-004,26.0,322.0,3.0,1.0
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0175,INV-STRC-FG-0005,3,INV-STRC-SFG-0175,3.0,Assembly 2,WC-013,10.0,297.0,4.0,2.0
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0175,INV-STRC-FG-0005,3,INV-STRC-SFG-0175,4.0,Welding 2,WC-003,26.0,343.0,5.0,3.0
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0175,INV-STRC-FG-0005,3,INV-STRC-SFG-0175,5.0,Machining 1,WC-012,73.0,114.0,,4.0
INV-STRC-FG-0005,2,RM,INV-RM-RM-0023,INV-STRC-SFG-0175,3,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0121,INV-STRC-SFG-0175,2,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0094,INV-STRC-SFG-0175,3,,,,,,,,
INV-STRC-FG-0005,1,SFG,INV-PLTE-SFG-0960,INV-STRC-FG-0005,3,INV-PLTE-SFG-0960,1.0,Assembly 1,WC-015,15.0,243.0,2.0,
INV-STRC-FG-0005,1,SFG,INV-PLTE-SFG-0960,INV-STRC-FG-0005,3,INV-PLTE-SFG-0960,2.0,Welding 1,WC-001,16.0,130.0,3.0,1.0
INV-STRC-FG-0005,1,SFG,INV-PLTE-SFG-0960,INV-STRC-FG-0005,3,INV-PLTE-SFG-0960,3.0,Assembly 2,WC-016,23.0,351.0,4.0,2.0
INV-STRC-FG-0005,1,SFG,INV-PLTE-SFG-0960,INV-STRC-FG-0005,3,INV-PLTE-SFG-0960,4.0,Welding 2,WC-004,12.0,178.0,5.0,3.0
INV-STRC-FG-0005,1,SFG,INV-PLTE-SFG-0960,INV-STRC-FG-0005,3,INV-PLTE-SFG-0960,5.0,Machining 1,WC-009,28.0,113.0,,4.0
INV-STRC-FG-0005,2,RM,INV-RM-RM-0084,INV-PLTE-SFG-0960,3,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0056,INV-PLTE-SFG-0960,1,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0092,INV-PLTE-SFG-0960,3,,,,,,,,
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0301,INV-STRC-FG-0005,4,INV-STRC-SFG-0301,1.0,Assembly 1,WC-015,28.0,289.0,2.0,
INV-STRC-FG-0005,1,SFG,INV-STRC-SFG-0301,INV-STRC-FG-0005,4,INV-STRC-SFG-0301,2.0,Welding 1,WC-003,29.0,121.0,,1.0
INV-STRC-FG-0005,2,RM,INV-RM-RM-0073,INV-STRC-SFG-0301,4,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0075,INV-STRC-SFG-0301,2,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0083,INV-STRC-SFG-0301,3,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0017,INV-STRC-SFG-0301,3,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0038,INV-STRC-SFG-0301,2,,,,,,,,
INV-STRC-FG-0005,2,RM,INV-RM-RM-0036,INV-STRC-SFG-0301,3,,,,,,,,
INV-STRC-FG-0005,1,RM,INV-RM-RM-0039,INV-STRC-FG-0005,4,,,,,,,,
INV-STRC-FG-0005,1,RM,INV-RM-RM-0054,INV-STRC-FG-0005,4,,,,,,,,
INV-STRC-FG-0005,1,RM,INV-RM-RM-0048,INV-STRC-FG-0005,1,,,,,,,,
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,1.0,Assembly 1,WC-015,19.0,129.0,2.0,
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,2.0,Welding 1,WC-004,25.0,272.0,3.0,1.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,3.0,Assembly 2,WC-016,21.0,155.0,4.0,2.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,4.0,Welding 2,WC-003,21.0,277.0,5.0,3.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,5.0,Assembly 3,WC-013,10.0,141.0,6.0,4.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,6.0,Welding 3,WC-002,29.0,191.0,7.0,5.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,7.0,Machining 1,WC-007,41.0,214.0,8.0,6.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,8.0,Painting 1,WC-018,30.0,85.0,9.0,7.0
INV-STRC-FG-0006,0,FG,INV-STRC-FG-0006,,1,INV-STRC-FG-0006,9.0,Packaging 1,WC-029,0.0,30.0,,8.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-1065,INV-STRC-FG-0006,3,INV-PLTE-SFG-1065,1.0,Assembly 1,WC-015,16.0,227.0,2.0,
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-1065,INV-STRC-FG-0006,3,INV-PLTE-SFG-1065,2.0,Welding 1,WC-002,16.0,207.0,3.0,1.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-1065,INV-STRC-FG-0006,3,INV-PLTE-SFG-1065,3.0,Assembly 2,WC-016,11.0,217.0,4.0,2.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-1065,INV-STRC-FG-0006,3,INV-PLTE-SFG-1065,4.0,Welding 2,WC-002,22.0,131.0,,3.0
INV-STRC-FG-0006,2,RM,INV-RM-RM-0103,INV-PLTE-SFG-1065,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0044,INV-PLTE-SFG-1065,1,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0054,INV-PLTE-SFG-1065,1,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0024,INV-PLTE-SFG-1065,2,,,,,,,,
INV-STRC-FG-0006,1,SFG,INV-BEAM-SFG-0813,INV-STRC-FG-0006,3,INV-BEAM-SFG-0813,1.0,Assembly 1,WC-014,16.0,163.0,2.0,
INV-STRC-FG-0006,1,SFG,INV-BEAM-SFG-0813,INV-STRC-FG-0006,3,INV-BEAM-SFG-0813,2.0,Welding 1,WC-001,25.0,216.0,,1.0
INV-STRC-FG-0006,2,RM,INV-RM-RM-0007,INV-BEAM-SFG-0813,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0124,INV-BEAM-SFG-0813,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0055,INV-BEAM-SFG-0813,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0064,INV-BEAM-SFG-0813,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0111,INV-BEAM-SFG-0813,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0040,INV-BEAM-SFG-0813,2,,,,,,,,
INV-STRC-FG-0006,1,SFG,INV-MODL-SFG-1360,INV-STRC-FG-0006,3,INV-MODL-SFG-1360,1.0,Assembly 1,WC-016,26.0,254.0,2.0,
INV-STRC-FG-0006,1,SFG,INV-MODL-SFG-1360,INV-STRC-FG-0006,3,INV-MODL-SFG-1360,2.0,Welding 1,WC-002,15.0,247.0,3.0,1.0
INV-STRC-FG-0006,1,SFG,INV-MODL-SFG-1360,INV-STRC-FG-0006,3,INV-MODL-SFG-1360,3.0,Assembly 2,WC-013,23.0,170.0,4.0,2.0
INV-STRC-FG-0006,1,SFG,INV-MODL-SFG-1360,INV-STRC-FG-0006,3,INV-MODL-SFG-1360,4.0,Welding 2,WC-001,17.0,142.0,5.0,3.0
INV-STRC-FG-0006,1,SFG,INV-MODL-SFG-1360,INV-STRC-FG-0006,3,INV-MODL-SFG-1360,5.0,Machining 1,WC-010,24.0,79.0,,4.0
INV-STRC-FG-0006,2,RM,INV-RM-RM-0051,INV-MODL-SFG-1360,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0001,INV-MODL-SFG-1360,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0024,INV-MODL-SFG-1360,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0114,INV-MODL-SFG-1360,2,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0056,INV-MODL-SFG-1360,3,,,,,,,,
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0835,INV-STRC-FG-0006,4,INV-PLTE-SFG-0835,1.0,Assembly 1,WC-015,15.0,295.0,2.0,
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0835,INV-STRC-FG-0006,4,INV-PLTE-SFG-0835,2.0,Welding 1,WC-001,26.0,264.0,3.0,1.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0835,INV-STRC-FG-0006,4,INV-PLTE-SFG-0835,3.0,Assembly 2,WC-014,21.0,171.0,4.0,2.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0835,INV-STRC-FG-0006,4,INV-PLTE-SFG-0835,4.0,Welding 2,WC-006,20.0,268.0,,3.0
INV-STRC-FG-0006,2,RM,INV-RM-RM-0083,INV-PLTE-SFG-0835,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0098,INV-PLTE-SFG-0835,1,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0092,INV-PLTE-SFG-0835,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0110,INV-PLTE-SFG-0835,3,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0078,INV-PLTE-SFG-0835,1,,,,,,,,
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0932,INV-STRC-FG-0006,1,INV-PLTE-SFG-0932,1.0,Assembly 1,WC-014,14.0,316.0,2.0,
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0932,INV-STRC-FG-0006,1,INV-PLTE-SFG-0932,2.0,Welding 1,WC-006,23.0,155.0,3.0,1.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0932,INV-STRC-FG-0006,1,INV-PLTE-SFG-0932,3.0,Assembly 2,WC-013,29.0,337.0,4.0,2.0
INV-STRC-FG-0006,1,SFG,INV-PLTE-SFG-0932,INV-STRC-FG-0006,1,INV-PLTE-SFG-0932,4.0,Welding 2,WC-004,19.0,179.0,,3.0
INV-STRC-FG-0006,2,RM,INV-RM-RM-0125,INV-PLTE-SFG-0932,2,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0114,INV-PLTE-SFG-0932,2,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0048,INV-PLTE-SFG-0932,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0072,INV-PLTE-SFG-0932,1,,,,,,,,
INV-STRC-FG-0006,1,SFG,INV-STRC-SFG-0138,INV-STRC-FG-0006,2,INV-STRC-SFG-0138,1.0,Assembly 1,WC-014,19.0,210.0,2.0,
INV-STRC-FG-0006,1,SFG,INV-STRC-SFG-0138,INV-STRC-FG-0006,2,INV-STRC-SFG-0138,2.0,Welding 1,WC-001,14.0,215.0,3.0,1.0
INV-STRC-FG-0006,1,SFG,INV-STRC-SFG-0138,INV-STRC-FG-0006,2,INV-STRC-SFG-0138,3.0,Assembly 2,WC-015,24.0,166.0,4.0,2.0
INV-STRC-FG-0006,1,SFG,INV-STRC-SFG-0138,INV-STRC-FG-0006,2,INV-STRC-SFG-0138,4.0,Welding 2,WC-004,26.0,319.0,5.0,3.0
INV-STRC-FG-0006,1,SFG,INV-STRC-SFG-0138,INV-STRC-FG-0006,2,INV-STRC-SFG-0138,5.0,Machining 1,WC-011,47.0,111.0,,4.0
INV-STRC-FG-0006,2,RM,INV-RM-RM-0077,INV-STRC-SFG-0138,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0063,INV-STRC-SFG-0138,4,,,,,,,,
INV-STRC-FG-0006,2,RM,INV-RM-RM-0006,INV-STRC-SFG-0138,3,,,,,,,,
INV-STRC-FG-0006,1,RM,INV-RM-RM-0051,INV-STRC-FG-0006,3,,,,,,,,
INV-STRC-FG-0006,1,RM,INV-RM-RM-0060,INV-STRC-FG-0006,3,,,,,,,,
INV-STRC-FG-0006,1,RM,INV-RM-RM-0024,INV-STRC-FG-0006,4,,,,,,,,
INV-STRC-FG-0006,1,RM,INV-RM-RM-0095,INV-STRC-FG-0006,1,,,,,,,,
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,1.0,Assembly 1,WC-014,18.0,166.0,2.0,
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,2.0,Welding 1,WC-002,22.0,163.0,3.0,1.0
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,3.0,Assembly 2,WC-013,12.0,257.0,4.0,2.0
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,4.0,Welding 2,WC-003,20.0,301.0,5.0,3.0
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,5.0,Assembly 3,WC-015,25.0,326.0,6.0,4.0
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,6.0,Welding 3,WC-003,22.0,197.0,7.0,5.0
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,7.0,Painting 1,WC-017,15.0,108.0,8.0,6.0
INV-STRC-FG-0007,0,FG,INV-STRC-FG-0007,,1,INV-STRC-FG-0007,8.0,Packaging 1,WC-028,0.0,30.0,,7.0
INV-STRC-FG-0007,1,SFG,INV-STRC-SFG-0167,INV-STRC-FG-0007,3,INV-STRC-SFG-0167,1.0,Assembly 1,WC-013,17.0,277.0,2.0,
INV-STRC-FG-0007,1,SFG,INV-STRC-SFG-0167,INV-STRC-FG-0007,3,INV-STRC-SFG-0167,2.0,Welding 1,WC-002,11.0,271.0,3.0,1.0
INV-STRC-FG-0007,1,SFG,INV-STRC-SFG-0167,INV-STRC-FG-0007,3,INV-STRC-SFG-0167,3.0,Assembly 2,WC-014,23.0,136.0,4.0,2.0
INV-STRC-FG-0007,1,SFG,INV-STRC-SFG-0167,INV-STRC-FG-0007,3,INV-STRC-SFG-0167,4.0,Welding 2,WC-002,18.0,278.0,5.0,3.0
INV-STRC-FG-0007,1,SFG,INV-STRC-SFG-0167,INV-STRC-FG-0007,3,INV-STRC-SFG-0167,5.0,Machining 1,WC-010,28.0,116.0,,4.0
INV-STRC-FG-0007,2,RM,INV-RM-RM-0058,INV-STRC-SFG-0167,4,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0021,INV-STRC-SFG-0167,2,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0081,INV-STRC-SFG-0167,4,,,,,,,,
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1404,INV-STRC-FG-0007,1,INV-MODL-SFG-1404,1.0,Assembly 1,WC-013,22.0,130.0,2.0,
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1404,INV-STRC-FG-0007,1,INV-MODL-SFG-1404,2.0,Welding 1,WC-005,18.0,138.0,3.0,1.0
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1404,INV-STRC-FG-0007,1,INV-MODL-SFG-1404,3.0,Assembly 2,WC-016,17.0,262.0,4.0,2.0
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1404,INV-STRC-FG-0007,1,INV-MODL-SFG-1404,4.0,Welding 2,WC-004,17.0,257.0,,3.0
INV-STRC-FG-0007,2,RM,INV-RM-RM-0077,INV-MODL-SFG-1404,1,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0126,INV-MODL-SFG-1404,1,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0031,INV-MODL-SFG-1404,1,,,,,,,,
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1326,INV-STRC-FG-0007,1,INV-MODL-SFG-1326,1.0,Assembly 1,WC-013,24.0,311.0,2.0,
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1326,INV-STRC-FG-0007,1,INV-MODL-SFG-1326,2.0,Welding 1,WC-005,28.0,219.0,3.0,1.0
INV-STRC-FG-0007,1,SFG,INV-MODL-SFG-1326,INV-STRC-FG-0007,1,INV-MODL-SFG-1326,3.0,Machining 1,WC-007,57.0,75.0,,2.0
INV-STRC-FG-0007,2,RM,INV-RM-RM-0082,INV-MODL-SFG-1326,4,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0053,INV-MODL-SFG-1326,3,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0021,INV-MODL-SFG-1326,1,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0042,INV-MODL-SFG-1326,2,,,,,,,,
INV-STRC-FG-0007,1,SFG,INV-PLTE-SFG-1104,INV-STRC-FG-0007,2,INV-PLTE-SFG-1104,1.0,Assembly 1,WC-013,20.0,334.0,2.0,
INV-STRC-FG-0007,1,SFG,INV-PLTE-SFG-1104,INV-STRC-FG-0007,2,INV-PLTE-SFG-1104,2.0,Welding 1,WC-004,16.0,304.0,,1.0
INV-STRC-FG-0007,2,RM,INV-RM-RM-0083,INV-PLTE-SFG-1104,4,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0098,INV-PLTE-SFG-1104,1,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0077,INV-PLTE-SFG-1104,3,,,,,,,,
INV-STRC-FG-0007,1,SFG,INV-PLTE-SFG-0949,INV-STRC-FG-0007,2,INV-PLTE-SFG-0949,1.0,Assembly 1,WC-014,19.0,322.0,2.0,
INV-STRC-FG-0007,1,SFG,INV-PLTE-SFG-0949,INV-STRC-FG-0007,2,INV-PLTE-SFG-0949,2.0,Welding 1,WC-003,20.0,132.0,3.0,1.0
INV-STRC-FG-0007,1,SFG,INV-PLTE-SFG-0949,INV-STRC-FG-0007,2,INV-PLTE-SFG-0949,3.0,Machining 1,WC-007,21.0,114.0,,2.0
INV-STRC-FG-0007,2,RM,INV-RM-RM-0021,INV-PLTE-SFG-0949,1,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0086,INV-PLTE-SFG-0949,3,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0002,INV-PLTE-SFG-0949,4,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0125,INV-PLTE-SFG-0949,1,,,,,,,,
INV-STRC-FG-0007,1,SFG,INV-BEAM-SFG-0769,INV-STRC-FG-0007,1,INV-BEAM-SFG-0769,1.0,Assembly 1,WC-016,21.0,293.0,2.0,
INV-STRC-FG-0007,1,SFG,INV-BEAM-SFG-0769,INV-STRC-FG-0007,1,INV-BEAM-SFG-0769,2.0,Welding 1,WC-004,27.0,219.0,3.0,1.0
INV-STRC-FG-0007,1,SFG,INV-BEAM-SFG-0769,INV-STRC-FG-0007,1,INV-BEAM-SFG-0769,3.0,Assembly 2,WC-016,29.0,207.0,4.0,2.0
INV-STRC-FG-0007,1,SFG,INV-BEAM-SFG-0769,INV-STRC-FG-0007,1,INV-BEAM-SFG-0769,4.0,Welding 2,WC-005,29.0,151.0,5.0,3.0
INV-STRC-FG-0007,1,SFG,INV-BEAM-SFG-0769,INV-STRC-FG-0007,1,INV-BEAM-SFG-0769,5.0,Machining 1,WC-011,67.0,102.0,,4.0
INV-STRC-FG-0007,2,RM,INV-RM-RM-0115,INV-BEAM-SFG-0769,4,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0066,INV-BEAM-SFG-0769,2,,,,,,,,
INV-STRC-FG-0007,2,RM,INV-RM-RM-0125,INV-BEAM-SFG-0769,1,,,,,,,,
INV-STRC-FG-0007,1,RM,INV-RM-RM-0043,INV-STRC-FG-0007,3,,,,,,,,
INV-STRC-FG-0007,1,RM,INV-RM-RM-0016,INV-STRC-FG-0007,1,,,,,,,,
INV-STRC-FG-0007,1,RM,INV-RM-RM-0078,INV-STRC-FG-0007,2,,,,,,,,
INV-STRC-FG-0007,1,RM,INV-RM-RM-0102,INV-STRC-FG-0007,3,,,,,,,,
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,1.0,Assembly 1,WC-015,22.0,181.0,2.0,
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,2.0,Welding 1,WC-005,17.0,260.0,3.0,1.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,3.0,Assembly 2,WC-013,16.0,243.0,4.0,2.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,4.0,Welding 2,WC-001,12.0,239.0,5.0,3.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,5.0,Assembly 3,WC-013,15.0,342.0,6.0,4.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,6.0,Welding 3,WC-004,19.0,122.0,7.0,5.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,7.0,Assembly 4,WC-013,29.0,179.0,8.0,6.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,8.0,Welding 4,WC-001,17.0,141.0,9.0,7.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,9.0,Machining 1,WC-012,30.0,189.0,10.0,8.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,10.0,Painting 1,WC-018,18.0,142.0,11.0,9.0
INV-STRC-FG-0008,0,FG,INV-STRC-FG-0008,,1,INV-STRC-FG-0008,11.0,Packaging 1,WC-032,0.0,30.0,,10.0
INV-STRC-FG-0008,1,SFG,INV-MODL-SFG-1347,INV-STRC-FG-0008,3,INV-MODL-SFG-1347,1.0,Assembly 1,WC-013,14.0,244.0,2.0,
INV-STRC-FG-0008,1,SFG,INV-MODL-SFG-1347,INV-STRC-FG-0008,3,INV-MODL-SFG-1347,2.0,Welding 1,WC-006,28.0,276.0,3.0,1.0
INV-STRC-FG-0008,1,SFG,INV-MODL-SFG-1347,INV-STRC-FG-0008,3,INV-MODL-SFG-1347,3.0,Assembly 2,WC-014,20.0,154.0,4.0,2.0
INV-STRC-FG-0008,1,SFG,INV-MODL-SFG-1347,INV-STRC-FG-0008,3,INV-MODL-SFG-1347,4.0,Welding 2,WC-003,12.0,158.0,5.0,3.0
INV-STRC-FG-0008,1,SFG,INV-MODL-SFG-1347,INV-STRC-FG-0008,3,INV-MODL-SFG-1347,5.0,Machining 1,WC-007,54.0,102.0,,4.0
INV-STRC-FG-0008,2,RM,INV-RM-RM-0002,INV-MODL-SFG-1347,4,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0107,INV-MODL-SFG-1347,3,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0011,INV-MODL-SFG-1347,1,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0074,INV-MODL-SFG-1347,1,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0075,INV-MODL-SFG-1347,2,,,,,,,,
INV-STRC-FG-0008,1,SFG,INV-BEAM-SFG-0733,INV-STRC-FG-0008,1,INV-BEAM-SFG-0733,1.0,Assembly 1,WC-013,19.0,175.0,2.0,
INV-STRC-FG-0008,1,SFG,INV-BEAM-SFG-0733,INV-STRC-FG-0008,1,INV-BEAM-SFG-0733,2.0,Welding 1,WC-004,26.0,146.0,3.0,1.0
INV-STRC-FG-0008,1,SFG,INV-BEAM-SFG-0733,INV-STRC-FG-0008,1,INV-BEAM-SFG-0733,3.0,Assembly 2,WC-014,29.0,171.0,4.0,2.0
INV-STRC-FG-0008,1,SFG,INV-BEAM-SFG-0733,INV-STRC-FG-0008,1,INV-BEAM-SFG-0733,4.0,Welding 2,WC-004,13.0,176.0,5.0,3.0
INV-STRC-FG-0008,1,SFG,INV-BEAM-SFG-0733,INV-STRC-FG-0008,1,INV-BEAM-SFG-0733,5.0,Machining 1,WC-009,47.0,103.0,,4.0
INV-STRC-FG-0008,2,RM,INV-RM-RM-0120,INV-BEAM-SFG-0733,2,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0083,INV-BEAM-SFG-0733,4,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0041,INV-BEAM-SFG-0733,2,,,,,,,,
INV-STRC-FG-0008,2,RM,INV-RM-RM-0099,INV-BEAM-SFG-0733,4,,,,,,,,
INV-STRC-FG-0008,1,SFG,INV-STRC-SFG-0302,INV-STRC-FG-0008,4,INV-STRC-SFG-0302,1.0,Assembly 1,WC-016,14.0,126.0,2.0,
INV-STRC-FG-0008,1,SFG,INV-STRC-SFG-0302,INV-STRC-FG-0008,4,INV-STRC-SFG-0302,2.0,Welding 1,WC-001,26.0,243.0,3.0,1.0
INV-STRC-FG-0008,1,SFG,INV-STRC-SFG-0302,INV-STRC-FG-0008,4,INV-STRC-SFG-0302,3.0,Assembly 2,WC-014,27.0,241.0,4.0,2.0
INV-STRC-FG-0008,1,SFG,INV-STRC-SFG-0302,INV-STRC-FG-0008,4,INV-STRC-SFG-0302,4.0,Welding 2,WC-004,12.0,197.0,5.0,3.0
INV-STRC-FG-0008,1,SFG,INV-STRC-SFG-0302,INV-STRC-FG-0008,4,INV-STRC-SFG-0302,5.0,Machining 1,WC-012,72.0,78.0,,4.0
