Item ID,Parent ID,Component ID,Level,Quantity
INV-MODL-SFG-1256,INV-STRC-FG-0013,INV-RM-RM-0086,2,1
INV-MODL-SFG-1256,INV-STRC-FG-0013,INV-RM-RM-0050,2,1
INV-STRC-FG-0013,,INV-BEAM-SFG-0545,1,4
INV-BEAM-SFG-0545,INV-STRC-FG-0013,INV-RM-RM-0061,2,2
INV-BEAM-SFG-0545,INV-STRC-FG-0013,INV-RM-RM-0072,2,1
INV-BEAM-SFG-0545,INV-STRC-FG-0013,INV-RM-RM-0012,2,3
INV-BEAM-SFG-0545,INV-STRC-FG-0013,INV-RM-RM-0040,2,3
INV-STRC-FG-0013,,INV-RM-RM-0069,1,1
INV-STRC-FG-0013,,INV-RM-RM-0083,1,3
INV-STRC-FG-0014,,INV-STRC-FG-0014,0,1
INV-STRC-FG-0014,,INV-BEAM-SFG-0713,1,1
INV-BEAM-SFG-0713,INV-STRC-FG-0014,INV-RM-RM-0008,2,2
INV-BEAM-SFG-0713,INV-STRC-FG-0014,INV-RM-RM-0017,2,2
INV-BEAM-SFG-0713,INV-STRC-FG-0014,INV-RM-RM-0125,2,4
INV-BEAM-SFG-0713,INV-STRC-FG-0014,INV-RM-RM-0042,2,2
INV-BEAM-SFG-0713,INV-STRC-FG-0014,INV-RM-RM-0106,2,1
INV-STRC-FG-0014,,INV-MODL-SFG-1493,1,3
INV-MODL-SFG-1493,INV-STRC-FG-0014,INV-RM-RM-0020,2,3
INV-MODL-SFG-1493,INV-STRC-FG-0014,INV-RM-RM-0014,2,2
INV-MODL-SFG-1493,INV-STRC-FG-0014,INV-RM-RM-0103,2,2
INV-MODL-SFG-1493,INV-STRC-FG-0014,INV-RM-RM-0110,2,3
INV-MODL-SFG-1493,INV-STRC-FG-0014,INV-RM-RM-0048,2,2
INV-MODL-SFG-1493,INV-STRC-FG-0014,INV-RM-RM-0016,2,2
INV-STRC-FG-0014,,INV-STRC-SFG-0118,1,1
INV-STRC-SFG-0118,INV-STRC-FG-0014,INV-RM-RM-0055,2,4
INV-STRC-SFG-0118,INV-STRC-FG-0014,INV-RM-RM-0087,2,1
INV-STRC-SFG-0118,INV-STRC-FG-0014,INV-RM-RM-0083,2,3
INV-STRC-SFG-0118,INV-STRC-FG-0014,INV-RM-RM-0121,2,3
INV-STRC-SFG-0118,INV-STRC-FG-0014,INV-RM-RM-0014,2,1
INV-STRC-SFG-0118,INV-STRC-FG-0014,INV-RM-RM-0095,2,1
INV-STRC-FG-0014,,INV-STRC-SFG-0053,1,3
INV-STRC-SFG-0053,INV-STRC-FG-0014,INV-RM-RM-0093,2,3
INV-STRC-SFG-0053,INV-STRC-FG-0014,INV-RM-RM-0105,2,1
INV-STRC-SFG-0053,INV-STRC-FG-0014,INV-RM-RM-0034,2,2
INV-STRC-SFG-0053,INV-STRC-FG-0014,INV-RM-RM-0075,2,3
INV-STRC-SFG-0053,INV-STRC-FG-0014,INV-RM-RM-0083,2,3
INV-STRC-SFG-0053,INV-STRC-FG-0014,INV-RM-RM-0076,2,2
INV-STRC-FG-0014,,INV-RM-RM-0038,1,1
INV-STRC-FG-0014,,INV-RM-RM-0111,1,1
INV-STRC-FG-0015,,INV-STRC-FG-0015,0,1
INV-STRC-FG-0015,,INV-STRC-SFG-0251,1,2
INV-STRC-SFG-0251,INV-STRC-FG-0015,INV-RM-RM-0052,2,2
INV-STRC-SFG-0251,INV-STRC-FG-0015,INV-RM-RM-0049,2,4
INV-STRC-SFG-0251,INV-STRC-FG-0015,INV-RM-RM-0024,2,1
INV-STRC-SFG-0251,INV-STRC-FG-0015,INV-RM-RM-0011,2,1
INV-STRC-SFG-0251,INV-STRC-FG-0015,INV-RM-RM-0100,2,2
INV-STRC-FG-0015,,INV-MODL-SFG-1511,1,3
INV-MODL-SFG-1511,INV-STRC-FG-0015,INV-RM-RM-0067,2,1
INV-MODL-SFG-1511,INV-STRC-FG-0015,INV-RM-RM-0102,2,1
INV-MODL-SFG-1511,INV-STRC-FG-0015,INV-RM-RM-0004,2,4
INV-MODL-SFG-1511,INV-STRC-FG-0015,INV-RM-RM-0032,2,3
INV-MODL-SFG-1511,INV-STRC-FG-0015,INV-RM-RM-0041,2,2
INV-STRC-FG-0015,,INV-MODL-SFG-1386,1,4
INV-MODL-SFG-1386,INV-STRC-FG-0015,INV-RM-RM-0039,2,2
INV-MODL-SFG-1386,INV-STRC-FG-0015,INV-RM-RM-0043,2,3
INV-MODL-SFG-1386,INV-STRC-FG-0015,INV-RM-RM-0018,2,3
INV-MODL-SFG-1386,INV-STRC-FG-0015,INV-RM-RM-0095,2,1
INV-MODL-SFG-1386,INV-STRC-FG-0015,INV-RM-RM-0119,2,3
INV-STRC-FG-0015,,INV-PLTE-SFG-1011,1,4
INV-PLTE-SFG-1011,INV-STRC-FG-0015,INV-RM-RM-0061,2,3
INV-PLTE-SFG-1011,INV-STRC-FG-0015,INV-RM-RM-0004,2,3
INV-PLTE-SFG-1011,INV-STRC-FG-0015,INV-RM-RM-0117,2,2
INV-PLTE-SFG-1011,INV-STRC-FG-0015,INV-RM-RM-0100,2,3
INV-PLTE-SFG-1011,INV-STRC-FG-0015,INV-RM-RM-0075,2,2
INV-STRC-FG-0015,,INV-RM-RM-0054,1,3
INV-STRC-FG-0015,,INV-RM-RM-0092,1,2
INV-STRC-FG-0015,,INV-RM-RM-0108,1,3
INV-STRC-FG-0016,,INV-STRC-FG-0016,0,1
INV-STRC-FG-0016,,INV-STRC-SFG-0030,1,3
INV-STRC-SFG-0030,INV-STRC-FG-0016,INV-RM-RM-0021,2,3
INV-STRC-SFG-0030,INV-STRC-FG-0016,INV-RM-RM-0054,2,2
INV-STRC-SFG-0030,INV-STRC-FG-0016,INV-RM-RM-0083,2,1
INV-STRC-FG-0016,,INV-MODL-SFG-1454,1,2
INV-MODL-SFG-1454,INV-STRC-FG-0016,INV-RM-RM-0021,2,2
INV-MODL-SFG-1454,INV-STRC-FG-0016,INV-RM-RM-0070,2,4
INV-MODL-SFG-1454,INV-STRC-FG-0016,INV-RM-RM-0041,2,2
INV-MODL-SFG-1454,INV-STRC-FG-0016,INV-RM-RM-0054,2,2
INV-STRC-FG-0016,,INV-PLTE-SFG-1126,1,4
INV-PLTE-SFG-1126,INV-STRC-FG-0016,INV-RM-RM-0104,2,2
INV-PLTE-SFG-1126,INV-STRC-FG-0016,INV-RM-RM-0124,2,2
INV-PLTE-SFG-1126,INV-STRC-FG-0016,INV-RM-RM-0126,2,4
INV-PLTE-SFG-1126,INV-STRC-FG-0016,INV-RM-RM-0032,2,2
INV-PLTE-SFG-1126,INV-STRC-FG-0016,INV-RM-RM-0109,2,2
INV-PLTE-SFG-1126,INV-STRC-FG-0016,INV-RM-RM-0105,2,1
INV-STRC-FG-0016,,INV-MODL-SFG-1284,1,1
INV-MODL-SFG-1284,INV-STRC-FG-0016,INV-RM-RM-0030,2,4
INV-MODL-SFG-1284,INV-STRC-FG-0016,INV-RM-RM-0004,2,3
INV-MODL-SFG-1284,INV-STRC-FG-0016,INV-RM-RM-0088,2,4
INV-MODL-SFG-1284,INV-STRC-FG-0016,INV-RM-RM-0098,2,1
INV-MODL-SFG-1284,INV-STRC-FG-0016,INV-RM-RM-0115,2,1
INV-STRC-FG-0016,,INV-RM-RM-0068,1,4
INV-STRC-FG-0016,,INV-RM-RM-0016,1,4
INV-STRC-FG-0016,,INV-RM-RM-0104,1,2
INV-STRC-FG-0017,,INV-STRC-FG-0017,0,1
INV-STRC-FG-0017,,INV-PLTE-SFG-0917,1,4
INV-PLTE-SFG-0917,INV-STRC-FG-0017,INV-RM-RM-0096,2,3
INV-PLTE-SFG-0917,INV-STRC-FG-0017,INV-RM-RM-0035,2,4
INV-PLTE-SFG-0917,INV-STRC-FG-0017,INV-RM-RM-0049,2,2
INV-PLTE-SFG-0917,INV-STRC-FG-0017,INV-RM-RM-0087,2,4
INV-PLTE-SFG-0917,INV-STRC-FG-0017,INV-RM-RM-0089,2,1
INV-PLTE-SFG-0917,INV-STRC-FG-0017,INV-RM-RM-0052,2,4
INV-STRC-FG-0017,,INV-MODL-SFG-1251,1,1
INV-MODL-SFG-1251,INV-STRC-FG-0017,INV-RM-RM-0112,2,2
INV-MODL-SFG-1251,INV-STRC-FG-0017,INV-RM-RM-0121,2,1
INV-MODL-SFG-1251,INV-STRC-FG-0017,INV-RM-RM-0076,2,4
INV-MODL-SFG-1251,INV-STRC-FG-0017,INV-RM-RM-0081,2,4
INV-MODL-SFG-1251,INV-STRC-FG-0017,INV-RM-RM-0028,2,3
INV-MODL-SFG-1251,INV-STRC-FG-0017,INV-RM-RM-0086,2,1
INV-STRC-FG-0017,,INV-BEAM-SFG-0443,1,2
INV-BEAM-SFG-0443,INV-STRC-FG-0017,INV-RM-RM-0026,2,2
INV-BEAM-SFG-0443,INV-STRC-FG-0017,INV-RM-RM-0089,2,1
INV-BEAM-SFG-0443,INV-STRC-FG-0017,INV-RM-RM-0106,2,4
INV-BEAM-SFG-0443,INV-STRC-FG-0017,INV-RM-RM-0120,2,3
INV-BEAM-SFG-0443,INV-STRC-FG-0017,INV-RM-RM-0006,2,2
INV-BEAM-SFG-0443,INV-STRC-FG-0017,INV-RM-RM-0087,2,4
INV-STRC-FG-0017,,INV-RM-RM-0064,1,1
INV-STRC-FG-0017,,INV-RM-RM-0056,1,1
INV-STRC-FG-0017,,INV-RM-RM-0086,1,2
INV-STRC-FG-0017,,INV-RM-RM-0052,1,2
INV-STRC-FG-0018,,INV-STRC-FG-0018,0,1
INV-STRC-FG-0018,,INV-STRC-SFG-0194,1,1
INV-STRC-SFG-0194,INV-STRC-FG-0018,INV-RM-RM-0087,2,1
INV-STRC-SFG-0194,INV-STRC-FG-0018,INV-RM-RM-0007,2,2
INV-STRC-SFG-0194,INV-STRC-FG-0018,INV-RM-RM-0110,2,4
INV-STRC-SFG-0194,INV-STRC-FG-0018,INV-RM-RM-0016,2,4
INV-STRC-FG-0018,,INV-BEAM-SFG-0672,1,1
INV-BEAM-SFG-0672,INV-STRC-FG-0018,INV-RM-RM-0090,2,1
INV-BEAM-SFG-0672,INV-STRC-FG-0018,INV-RM-RM-0026,2,1
INV-BEAM-SFG-0672,INV-STRC-FG-0018,INV-RM-RM-0038,2,4
INV-BEAM-SFG-0672,INV-STRC-FG-0018,INV-RM-RM-0068,2,3
INV-BEAM-SFG-0672,INV-STRC-FG-0018,INV-RM-RM-0018,2,4
INV-STRC-FG-0018,,INV-STRC-SFG-0009,1,3
INV-STRC-SFG-0009,INV-STRC-FG-0018,INV-RM-RM-0073,2,1
INV-STRC-SFG-0009,INV-STRC-FG-0018,INV-RM-RM-0110,2,3
INV-STRC-SFG-0009,INV-STRC-FG-0018,INV-RM-RM-0071,2,3
INV-STRC-SFG-0009,INV-STRC-FG-0018,INV-RM-RM-0002,2,2
INV-STRC-FG-0018,,INV-RM-RM-0049,1,1
INV-STRC-FG-0018,,INV-RM-RM-0119,1,2
INV-STRC-FG-0018,,INV-RM-RM-0106,1,2
INV-STRC-FG-0018,,INV-RM-RM-0013,1,3
INV-STRC-FG-0019,,INV-STRC-FG-0019,0,1
INV-STRC-FG-0019,,INV-MODL-SFG-1249,1,2
INV-MODL-SFG-1249,INV-STRC-FG-0019,INV-RM-RM-0071,2,1
INV-MODL-SFG-1249,INV-STRC-FG-0019,INV-RM-RM-0063,2,2
INV-MODL-SFG-1249,INV-STRC-FG-0019,INV-RM-RM-0111,2,2
INV-MODL-SFG-1249,INV-STRC-FG-0019,INV-RM-RM-0105,2,4
INV-STRC-FG-0019,,INV-PLTE-SFG-1043,1,1
INV-PLTE-SFG-1043,INV-STRC-FG-0019,INV-RM-RM-0026,2,1
INV-PLTE-SFG-1043,INV-STRC-FG-0019,INV-RM-RM-0020,2,1
INV-PLTE-SFG-1043,INV-STRC-FG-0019,INV-RM-RM-0096,2,3
INV-PLTE-SFG-1043,INV-STRC-FG-0019,INV-RM-RM-0068,2,2
INV-PLTE-SFG-1043,INV-STRC-FG-0019,INV-RM-RM-0001,2,1
INV-PLTE-SFG-1043,INV-STRC-FG-0019,INV-RM-RM-0012,2,1
INV-STRC-FG-0019,,INV-BEAM-SFG-0759,1,4
INV-BEAM-SFG-0759,INV-STRC-FG-0019,INV-RM-RM-0104,2,4
INV-BEAM-SFG-0759,INV-STRC-FG-0019,INV-RM-RM-0021,2,2
INV-BEAM-SFG-0759,INV-STRC-FG-0019,INV-RM-RM-0065,2,3
INV-BEAM-SFG-0759,INV-STRC-FG-0019,INV-RM-RM-0114,2,1
INV-STRC-FG-0019,,INV-RM-RM-0013,1,4
INV-STRC-FG-0019,,INV-RM-RM-0005,1,2
INV-STRC-FG-0020,,INV-STRC-FG-0020,0,1
INV-STRC-FG-0020,,INV-PLTE-SFG-1082,1,2
INV-PLTE-SFG-1082,INV-STRC-FG-0020,INV-RM-RM-0057,2,2
INV-PLTE-SFG-1082,INV-STRC-FG-0020,INV-RM-RM-0025,2,2
INV-PLTE-SFG-1082,INV-STRC-FG-0020,INV-RM-RM-0095,2,3
INV-PLTE-SFG-1082,INV-STRC-FG-0020,INV-RM-RM-0064,2,2
INV-PLTE-SFG-1082,INV-STRC-FG-0020,INV-RM-RM-0119,2,2
INV-PLTE-SFG-1082,INV-STRC-FG-0020,INV-RM-RM-0093,2,4
INV-STRC-FG-0020,,INV-MODL-SFG-1487,1,3
INV-MODL-SFG-1487,INV-STRC-FG-0020,INV-RM-RM-0112,2,4
INV-MODL-SFG-1487,INV-STRC-FG-0020,INV-RM-RM-0092,2,1
INV-MODL-SFG-1487,INV-STRC-FG-0020,INV-RM-RM-0121,2,2
INV-MODL-SFG-1487,INV-STRC-FG-0020,INV-RM-RM-0094,2,2
INV-STRC-FG-0020,,INV-MODL-SFG-1403,1,3
INV-MODL-SFG-1403,INV-STRC-FG-0020,INV-RM-RM-0047,2,3
INV-MODL-SFG-1403,INV-STRC-FG-0020,INV-RM-RM-0084,2,4
INV-MODL-SFG-1403,INV-STRC-FG-0020,INV-RM-RM-0048,2,3
INV-MODL-SFG-1403,INV-STRC-FG-0020,INV-RM-RM-0103,2,3
INV-STRC-FG-0020,,INV-STRC-SFG-0077,1,2
INV-STRC-SFG-0077,INV-STRC-FG-0020,INV-RM-RM-0059,2,1
INV-STRC-SFG-0077,INV-STRC-FG-0020,INV-RM-RM-0056,2,4
INV-STRC-SFG-0077,INV-STRC-FG-0020,INV-RM-RM-0052,2,2
INV-STRC-SFG-0077,INV-STRC-FG-0020,INV-RM-RM-0055,2,4
INV-STRC-SFG-0077,INV-STRC-FG-0020,INV-RM-RM-0074,2,2
INV-STRC-FG-0020,,INV-PLTE-SFG-1014,1,2
INV-PLTE-SFG-1014,INV-STRC-FG-0020,INV-RM-RM-0066,2,2
INV-PLTE-SFG-1014,INV-STRC-FG-0020,INV-RM-RM-0076,2,3
INV-PLTE-SFG-1014,INV-STRC-FG-0020,INV-RM-RM-0007,2,1
INV-PLTE-SFG-1014,INV-STRC-FG-0020,INV-RM-RM-0061,2,3
INV-PLTE-SFG-1014,INV-STRC-FG-0020,INV-RM-RM-0035,2,1
INV-PLTE-SFG-1014,INV-STRC-FG-0020,INV-RM-RM-0081,2,2
INV-STRC-FG-0020,,INV-RM-RM-0100,1,4
INV-STRC-FG-0020,,INV-RM-RM-0032,1,2
INV-STRC-FG-0020,,INV-RM-RM-0058,1,1
INV-STRC-FG-0021,,INV-STRC-FG-0021,0,1
INV-STRC-FG-0021,,INV-MODL-SFG-1343,1,1
INV-MODL-SFG-1343,INV-STRC-FG-0021,INV-RM-RM-0051,2,3
INV-MODL-SFG-1343,INV-STRC-FG-0021,INV-RM-RM-0071,2,4
INV-MODL-SFG-1343,INV-STRC-FG-0021,INV-RM-RM-0125,2,4
INV-MODL-SFG-1343,INV-STRC-FG-0021,INV-RM-RM-0121,2,3
INV-MODL-SFG-1343,INV-STRC-FG-0021,INV-RM-RM-0013,2,2
INV-STRC-FG-0021,,INV-PLTE-SFG-1114,1,3
INV-PLTE-SFG-1114,INV-STRC-FG-0021,INV-RM-RM-0052,2,2
INV-PLTE-SFG-1114,INV-STRC-FG-0021,INV-RM-RM-0066,2,1
INV-PLTE-SFG-1114,INV-STRC-FG-0021,INV-RM-RM-0036,2,3
INV-PLTE-SFG-1114,INV-STRC-FG-0021,INV-RM-RM-0045,2,2
INV-STRC-FG-0021,,INV-PLTE-SFG-0834,1,3
INV-PLTE-SFG-0834,INV-STRC-FG-0021,INV-RM-RM-0009,2,4
INV-PLTE-SFG-0834,INV-STRC-FG-0021,INV-RM-RM-0073,2,4
INV-PLTE-SFG-0834,INV-STRC-FG-0021,INV-RM-RM-0058,2,2
INV-STRC-FG-0021,,INV-PLTE-SFG-0866,1,2
INV-PLTE-SFG-0866,INV-STRC-FG-0021,INV-RM-RM-0030,2,4
INV-PLTE-SFG-0866,INV-STRC-FG-0021,INV-RM-RM-0002,2,1
INV-PLTE-SFG-0866,INV-STRC-FG-0021,INV-RM-RM-0114,2,4
INV-PLTE-SFG-0866,INV-STRC-FG-0021,INV-RM-RM-0086,2,1
INV-STRC-FG-0021,,INV-RM-RM-0033,1,1
INV-STRC-FG-0021,,INV-RM-RM-0068,1,2
INV-STRC-FG-0021,,INV-RM-RM-0059,1,3
INV-STRC-FG-0022,,INV-STRC-FG-0022,0,1
INV-STRC-FG-0022,,INV-BEAM-SFG-0469,1,2
INV-BEAM-SFG-0469,INV-STRC-FG-0022,INV-RM-RM-0105,2,4
INV-BEAM-SFG-0469,INV-STRC-FG-0022,INV-RM-RM-0036,2,3
INV-BEAM-SFG-0469,INV-STRC-FG-0022,INV-RM-RM-0099,2,4
INV-STRC-FG-0022,,INV-BEAM-SFG-0626,1,4
INV-BEAM-SFG-0626,INV-STRC-FG-0022,INV-RM-RM-0112,2,2
INV-BEAM-SFG-0626,INV-STRC-FG-0022,INV-RM-RM-0100,2,1
INV-BEAM-SFG-0626,INV-STRC-FG-0022,INV-RM-RM-0104,2,3
INV-STRC-FG-0022,,INV-PLTE-SFG-0992,1,1
INV-PLTE-SFG-0992,INV-STRC-FG-0022,INV-RM-RM-0043,2,1
INV-PLTE-SFG-0992,INV-STRC-FG-0022,INV-RM-RM-0053,2,4
INV-PLTE-SFG-0992,INV-STRC-FG-0022,INV-RM-RM-0065,2,3
INV-PLTE-SFG-0992,INV-STRC-FG-0022,INV-RM-RM-0099,2,1
INV-PLTE-SFG-0992,INV-STRC-FG-0022,INV-RM-RM-0066,2,3
INV-STRC-FG-0022,,INV-STRC-SFG-0264,1,4
INV-STRC-SFG-0264,INV-STRC-FG-0022,INV-RM-RM-0021,2,4
INV-STRC-SFG-0264,INV-STRC-FG-0022,INV-RM-RM-0051,2,2
INV-STRC-SFG-0264,INV-STRC-FG-0022,INV-RM-RM-0052,2,4
INV-STRC-SFG-0264,INV-STRC-FG-0022,INV-RM-RM-0071,2,1
INV-STRC-FG-0022,,INV-STRC-SFG-0019,1,2
INV-STRC-SFG-0019,INV-STRC-FG-0022,INV-RM-RM-0117,2,2
INV-STRC-SFG-0019,INV-STRC-FG-0022,INV-RM-RM-0114,2,4
INV-STRC-SFG-0019,INV-STRC-FG-0022,INV-RM-RM-0096,2,4
INV-STRC-SFG-0019,INV-STRC-FG-0022,INV-RM-RM-0083,2,4
INV-STRC-SFG-0019,INV-STRC-FG-0022,INV-RM-RM-0067,2,1
INV-STRC-SFG-0019,INV-STRC-FG-0022,INV-RM-RM-0110,2,3
INV-STRC-FG-0022,,INV-RM-RM-0074,1,3
INV-STRC-FG-0022,,INV-RM-RM-0082,1,1
INV-STRC-FG-0022,,INV-RM-RM-0040,1,3
INV-STRC-FG-0022,,INV-RM-RM-0056,1,1
INV-STRC-FG-0023,,INV-STRC-FG-0023,0,1
INV-STRC-FG-0023,,INV-MODL-SFG-1442,1,4
INV-MODL-SFG-1442,INV-STRC-FG-0023,INV-RM-RM-0024,2,4
INV-MODL-SFG-1442,INV-STRC-FG-0023,INV-RM-RM-0124,2,1
INV-MODL-SFG-1442,INV-STRC-FG-0023,INV-RM-RM-0077,2,1
INV-MODL-SFG-1442,INV-STRC-FG-0023,INV-RM-RM-0005,2,3
INV-MODL-SFG-1442,INV-STRC-FG-0023,INV-RM-RM-0051,2,1
INV-MODL-SFG-1442,INV-STRC-FG-0023,INV-RM-RM-0033,2,3
INV-STRC-FG-0023,,INV-PLTE-SFG-1047,1,2
INV-PLTE-SFG-1047,INV-STRC-FG-0023,INV-RM-RM-0026,2,4
INV-PLTE-SFG-1047,INV-STRC-FG-0023,INV-RM-RM-0032,2,2
INV-PLTE-SFG-1047,INV-STRC-FG-0023,INV-RM-RM-0117,2,1
INV-PLTE-SFG-1047,INV-STRC-FG-0023,INV-RM-RM-0012,2,4
INV-STRC-FG-0023,,INV-PLTE-SFG-1149,1,1
INV-PLTE-SFG-1149,INV-STRC-FG-0023,INV-RM-RM-0016,2,4
INV-PLTE-SFG-1149,INV-STRC-FG-0023,INV-RM-RM-0074,2,1
INV-PLTE-SFG-1149,INV-STRC-FG-0023,INV-RM-RM-0082,2,1
INV-PLTE-SFG-1149,INV-STRC-FG-0023,INV-RM-RM-0109,2,4
INV-PLTE-SFG-1149,INV-STRC-FG-0023,INV-RM-RM-0007,2,3
INV-STRC-FG-0023,,INV-STRC-SFG-0317,1,4
INV-STRC-SFG-0317,INV-STRC-FG-0023,INV-RM-RM-0089,2,3
INV-STRC-SFG-0317,INV-STRC-FG-0023,INV-RM-RM-0049,2,2
INV-STRC-SFG-0317,INV-STRC-FG-0023,INV-RM-RM-0084,2,3
INV-STRC-SFG-0317,INV-STRC-FG-0023,INV-RM-RM-0019,2,2
INV-STRC-SFG-0317,INV-STRC-FG-0023,INV-RM-RM-0078,2,4
INV-STRC-FG-0023,,INV-MODL-SFG-1394,1,3
INV-MODL-SFG-1394,INV-STRC-FG-0023,INV-RM-RM-0118,2,3
INV-MODL-SFG-1394,INV-STRC-FG-0023,INV-RM-RM-0091,2,2
INV-MODL-SFG-1394,INV-STRC-FG-0023,INV-RM-RM-0046,2,2
INV-MODL-SFG-1394,INV-STRC-FG-0023,INV-RM-RM-0047,2,3
INV-MODL-SFG-1394,INV-STRC-FG-0023,INV-RM-RM-0001,2,2
INV-MODL-SFG-1394,INV-STRC-FG-0023,INV-RM-RM-0096,2,1
INV-STRC-FG-0023,,INV-STRC-SFG-0270,1,2
INV-STRC-SFG-0270,INV-STRC-FG-0023,INV-RM-RM-0024,2,2
INV-STRC-SFG-0270,INV-STRC-FG-0023,INV-RM-RM-0062,2,4
INV-STRC-SFG-0270,INV-STRC-FG-0023,INV-RM-RM-0035,2,1
INV-STRC-SFG-0270,INV-STRC-FG-0023,INV-RM-RM-0041,2,1
INV-STRC-FG-0023,,INV-RM-RM-0049,1,3
INV-STRC-FG-0023,,INV-RM-RM-0048,1,1
INV-STRC-FG-0024,,INV-STRC-FG-0024,0,1
INV-STRC-FG-0024,,INV-BEAM-SFG-0422,1,4
INV-BEAM-SFG-0422,INV-STRC-FG-0024,INV-RM-RM-0054,2,4
INV-BEAM-SFG-0422,INV-STRC-FG-0024,INV-RM-RM-0041,2,4
INV-BEAM-SFG-0422,INV-STRC-FG-0024,INV-RM-RM-0073,2,2
INV-BEAM-SFG-0422,INV-STRC-FG-0024,INV-RM-RM-0094,2,2
INV-STRC-FG-0024,,INV-PLTE-SFG-1022,1,3
INV-PLTE-SFG-1022,INV-STRC-FG-0024,INV-RM-RM-0061,2,4
INV-PLTE-SFG-1022,INV-STRC-FG-0024,INV-RM-RM-0116,2,4
INV-PLTE-SFG-1022,INV-STRC-FG-0024,INV-RM-RM-0022,2,4
INV-STRC-FG-0024,,INV-STRC-SFG-0074,1,4
INV-STRC-SFG-0074,INV-STRC-FG-0024,INV-RM-RM-0070,2,4
INV-STRC-SFG-0074,INV-STRC-FG-0024,INV-RM-RM-0005,2,1
INV-STRC-SFG-0074,INV-STRC-FG-0024,INV-RM-RM-0099,2,2
INV-STRC-FG-0024,,INV-BEAM-SFG-0707,1,4
INV-BEAM-SFG-0707,INV-STRC-FG-0024,INV-RM-RM-0029,2,1
INV-BEAM-SFG-0707,INV-STRC-FG-0024,INV-RM-RM-0043,2,1
INV-BEAM-SFG-0707,INV-STRC-FG-0024,INV-RM-RM-0122,2,3
INV-BEAM-SFG-0707,INV-STRC-FG-0024,INV-RM-RM-0011,2,3
INV-STRC-FG-0024,,INV-MODL-SFG-1485,1,2
INV-MODL-SFG-1485,INV-STRC-FG-0024,INV-RM-RM-0109,2,2
INV-MODL-SFG-1485,INV-STRC-FG-0024,INV-RM-RM-0048,2,4
INV-MODL-SFG-1485,INV-STRC-FG-0024,INV-RM-RM-0020,2,1
INV-MODL-SFG-1485,INV-STRC-FG-0024,INV-RM-RM-0122,2,1
INV-STRC-FG-0024,,INV-STRC-SFG-0317,1,1
INV-STRC-SFG-0317,INV-STRC-FG-0024,INV-RM-RM-0089,2,3
INV-STRC-SFG-0317,INV-STRC-FG-0024,INV-RM-RM-0049,2,2
INV-STRC-SFG-0317,INV-STRC-FG-0024,INV-RM-RM-0084,2,3
INV-STRC-SFG-0317,INV-STRC-FG-0024,INV-RM-RM-0019,2,2
INV-STRC-SFG-0317,INV-STRC-FG-0024,INV-RM-RM-0078,2,4
INV-STRC-FG-0024,,INV-RM-RM-0063,1,2
INV-STRC-FG-0024,,INV-RM-RM-0011,1,2
INV-STRC-FG-0025,,INV-STRC-FG-0025,0,1
INV-STRC-FG-0025,,INV-PLTE-SFG-0966,1,1
INV-PLTE-SFG-0966,INV-STRC-FG-0025,INV-RM-RM-0054,2,3
INV-PLTE-SFG-0966,INV-STRC-FG-0025,INV-RM-RM-0122,2,3
INV-PLTE-SFG-0966,INV-STRC-FG-0025,INV-RM-RM-0094,2,3
INV-PLTE-SFG-0966,INV-STRC-FG-0025,INV-RM-RM-0017,2,4
INV-STRC-FG-0025,,INV-MODL-SFG-1317,1,4
INV-MODL-SFG-1317,INV-STRC-FG-0025,INV-RM-RM-0074,2,2
INV-MODL-SFG-1317,INV-STRC-FG-0025,INV-RM-RM-0053,2,1
INV-MODL-SFG-1317,INV-STRC-FG-0025,INV-RM-RM-0086,2,2
INV-MODL-SFG-1317,INV-STRC-FG-0025,INV-RM-RM-0064,2,2
INV-STRC-FG-0025,,INV-MODL-SFG-1426,1,4
INV-MODL-SFG-1426,INV-STRC-FG-0025,INV-RM-RM-0022,2,1
INV-MODL-SFG-1426,INV-STRC-FG-0025,INV-RM-RM-0061,2,4
INV-MODL-SFG-1426,INV-STRC-FG-0025,INV-RM-RM-0024,2,4
INV-STRC-FG-0025,,INV-MODL-SFG-1483,1,1
INV-MODL-SFG-1483,INV-STRC-FG-0025,INV-RM-RM-0040,2,2
INV-MODL-SFG-1483,INV-STRC-FG-0025,INV-RM-RM-0035,2,3
INV-MODL-SFG-1483,INV-STRC-FG-0025,INV-RM-RM-0003,2,2
INV-MODL-SFG-1483,INV-STRC-FG-0025,INV-RM-RM-0019,2,3
INV-STRC-FG-0025,,INV-BEAM-SFG-0490,1,3
INV-BEAM-SFG-0490,INV-STRC-FG-0025,INV-RM-RM-0055,2,1
INV-BEAM-SFG-0490,INV-STRC-FG-0025,INV-RM-RM-0068,2,1
INV-BEAM-SFG-0490,INV-STRC-FG-0025,INV-RM-RM-0093,2,1
INV-BEAM-SFG-0490,INV-STRC-FG-0025,INV-RM-RM-0006,2,3
INV-STRC-FG-0025,,INV-BEAM-SFG-0678,1,3
INV-BEAM-SFG-0678,INV-STRC-FG-0025,INV-RM-RM-0014,2,4
INV-BEAM-SFG-0678,INV-STRC-FG-0025,INV-RM-RM-0117,2,4
INV-BEAM-SFG-0678,INV-STRC-FG-0025,INV-RM-RM-0027,2,4
