Item ID,Item Description,Unit of Measure,Group,Item Type,Model
INV-PLTE-FG-0218,Steel Plate 218,PCS,Plates,FG,MDL-PLTE-01
INV-PLTE-SFG-0976,Fabricated Section 976,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0977,Processed Component 977,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0978,Processed Component 978,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0979,Partially Welded Plate 979,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0980,Fabricated Section 980,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-FG-0219,Construction Module 219,PCS,Plates,FG,MDL-PLTE-06
INV-PLTE-SFG-0981,Fabricated Section 981,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-0982,Partially Welded Plate 982,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-0983,Intermediate Frame 983,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-FG-0220,Structural Bracket 220,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-0984,Partially Welded Plate 984,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-0985,Processed Component 985,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-0986,Intermediate Frame 986,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-0987,Fabricated Section 987,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-0988,Processed Component 988,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0221,Steel Plate 221,PCS,Plates,FG,MDL-PLTE-09
INV-PLTE-SFG-0989,Processed Component 989,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-0990,Processed Component 990,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-0991,Partially Welded Plate 991,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-0992,Partially Welded Plate 992,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-FG-0222,Steel Plate 222,PCS,Plates,FG,MDL-PLTE-01
INV-PLTE-SFG-0993,Partially Welded Plate 993,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0994,Partially Welded Plate 994,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0995,Intermediate Frame 995,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0996,Fabricated Section 996,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-0997,Processed Component 997,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-FG-0223,Construction Module 223,PCS,Plates,FG,MDL-PLTE-10
INV-PLTE-SFG-0998,Fabricated Section 998,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-0999,Intermediate Frame 999,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1000,Fabricated Section 1000,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-FG-0224,Construction Module 224,PCS,Plates,FG,MDL-PLTE-05
INV-PLTE-SFG-1001,Processed Component 1001,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1002,Processed Component 1002,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1003,Fabricated Section 1003,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-FG-0225,Steel Plate 225,PCS,Plates,FG,MDL-PLTE-02
INV-PLTE-SFG-1004,Fabricated Section 1004,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1005,Fabricated Section 1005,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1006,Processed Component 1006,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1007,Intermediate Frame 1007,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-FG-0226,Structural Bracket 226,PCS,Plates,FG,MDL-PLTE-05
INV-PLTE-SFG-1008,Intermediate Frame 1008,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1009,Intermediate Frame 1009,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1010,Intermediate Frame 1010,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1011,Fabricated Section 1011,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-FG-0227,Construction Module 227,PCS,Plates,FG,MDL-PLTE-04
INV-PLTE-SFG-1012,Fabricated Section 1012,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1013,Processed Component 1013,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1014,Intermediate Frame 1014,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1015,Partially Welded Plate 1015,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1016,Fabricated Section 1016,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-FG-0228,Construction Module 228,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-1017,Fabricated Section 1017,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1018,Intermediate Frame 1018,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1019,Processed Component 1019,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1020,Fabricated Section 1020,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0229,Construction Module 229,PCS,Plates,FG,MDL-PLTE-09
INV-PLTE-SFG-1021,Partially Welded Plate 1021,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1022,Fabricated Section 1022,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1023,Processed Component 1023,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1024,Partially Welded Plate 1024,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-FG-0230,Steel Frame 230,PCS,Plates,FG,MDL-PLTE-07
INV-PLTE-SFG-1025,Intermediate Frame 1025,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1026,Partially Welded Plate 1026,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1027,Intermediate Frame 1027,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1028,Partially Welded Plate 1028,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1029,Processed Component 1029,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-FG-0231,Steel Plate 231,PCS,Plates,FG,MDL-PLTE-08
INV-PLTE-SFG-1030,Processed Component 1030,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1031,Fabricated Section 1031,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1032,Fabricated Section 1032,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-FG-0232,Structural Bracket 232,PCS,Plates,FG,MDL-PLTE-01
INV-PLTE-SFG-1033,Fabricated Section 1033,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1034,Intermediate Frame 1034,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1035,Intermediate Frame 1035,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-FG-0233,Steel Frame 233,PCS,Plates,FG,MDL-PLTE-02
INV-PLTE-SFG-1036,Intermediate Frame 1036,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1037,Fabricated Section 1037,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1038,Fabricated Section 1038,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1039,Processed Component 1039,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-FG-0234,Structural Bracket 234,PCS,Plates,FG,MDL-PLTE-07
INV-PLTE-SFG-1040,Partially Welded Plate 1040,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1041,Partially Welded Plate 1041,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1042,Fabricated Section 1042,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1043,Fabricated Section 1043,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-FG-0235,Structural Bracket 235,PCS,Plates,FG,MDL-PLTE-04
INV-PLTE-SFG-1044,Processed Component 1044,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1045,Intermediate Frame 1045,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1046,Processed Component 1046,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1047,Processed Component 1047,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1048,Intermediate Frame 1048,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1049,Processed Component 1049,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-FG-0236,Structural Bracket 236,PCS,Plates,FG,MDL-PLTE-01
INV-PLTE-SFG-1050,Intermediate Frame 1050,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1051,Partially Welded Plate 1051,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1052,Intermediate Frame 1052,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1053,Processed Component 1053,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1054,Processed Component 1054,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-FG-0237,Construction Module 237,PCS,Plates,FG,MDL-PLTE-01
INV-PLTE-SFG-1055,Fabricated Section 1055,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1056,Intermediate Frame 1056,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1057,Partially Welded Plate 1057,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1058,Fabricated Section 1058,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-FG-0238,Structural Bracket 238,PCS,Plates,FG,MDL-PLTE-04
INV-PLTE-SFG-1059,Processed Component 1059,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1060,Partially Welded Plate 1060,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1061,Fabricated Section 1061,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1062,Partially Welded Plate 1062,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1063,Intermediate Frame 1063,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-FG-0239,Structural Bracket 239,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-1064,Intermediate Frame 1064,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1065,Fabricated Section 1065,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1066,Fabricated Section 1066,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1067,Fabricated Section 1067,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1068,Partially Welded Plate 1068,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0240,Steel Plate 240,PCS,Plates,FG,MDL-PLTE-10
INV-PLTE-SFG-1069,Partially Welded Plate 1069,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1070,Intermediate Frame 1070,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1071,Intermediate Frame 1071,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1072,Fabricated Section 1072,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1073,Partially Welded Plate 1073,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1074,Partially Welded Plate 1074,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-FG-0241,Construction Module 241,PCS,Plates,FG,MDL-PLTE-10
INV-PLTE-SFG-1075,Intermediate Frame 1075,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1076,Processed Component 1076,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1077,Processed Component 1077,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1078,Intermediate Frame 1078,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1079,Processed Component 1079,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1080,Intermediate Frame 1080,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-FG-0242,Steel Frame 242,PCS,Plates,FG,MDL-PLTE-01
INV-PLTE-SFG-1081,Fabricated Section 1081,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1082,Intermediate Frame 1082,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1083,Intermediate Frame 1083,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-SFG-1084,Intermediate Frame 1084,PCS,Plates,SFG,MDL-PLTE-01
INV-PLTE-FG-0243,Steel Plate 243,PCS,Plates,FG,MDL-PLTE-05
INV-PLTE-SFG-1085,Intermediate Frame 1085,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1086,Partially Welded Plate 1086,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1087,Fabricated Section 1087,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-FG-0244,Construction Module 244,PCS,Plates,FG,MDL-PLTE-02
INV-PLTE-SFG-1088,Intermediate Frame 1088,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1089,Intermediate Frame 1089,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1090,Fabricated Section 1090,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1091,Fabricated Section 1091,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1092,Processed Component 1092,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-SFG-1093,Processed Component 1093,PCS,Plates,SFG,MDL-PLTE-02
INV-PLTE-FG-0245,Steel Plate 245,PCS,Plates,FG,MDL-PLTE-09
INV-PLTE-SFG-1094,Intermediate Frame 1094,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1095,Intermediate Frame 1095,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1096,Fabricated Section 1096,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1097,Partially Welded Plate 1097,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1098,Fabricated Section 1098,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-FG-0246,Structural Bracket 246,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-1099,Fabricated Section 1099,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1100,Processed Component 1100,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1101,Partially Welded Plate 1101,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1102,Partially Welded Plate 1102,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1103,Processed Component 1103,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0247,Structural Bracket 247,PCS,Plates,FG,MDL-PLTE-10
INV-PLTE-SFG-1104,Partially Welded Plate 1104,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1105,Processed Component 1105,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1106,Intermediate Frame 1106,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-FG-0248,Metal Beam 248,PCS,Plates,FG,MDL-PLTE-09
INV-PLTE-SFG-1107,Processed Component 1107,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1108,Processed Component 1108,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1109,Fabricated Section 1109,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1110,Processed Component 1110,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-SFG-1111,Intermediate Frame 1111,PCS,Plates,SFG,MDL-PLTE-09
INV-PLTE-FG-0249,Steel Plate 249,PCS,Plates,FG,MDL-PLTE-05
INV-PLTE-SFG-1112,Fabricated Section 1112,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1113,Partially Welded Plate 1113,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1114,Intermediate Frame 1114,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1115,Partially Welded Plate 1115,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-FG-0250,Structural Bracket 250,PCS,Plates,FG,MDL-PLTE-07
INV-PLTE-SFG-1116,Processed Component 1116,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1117,Partially Welded Plate 1117,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1118,Fabricated Section 1118,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-FG-0251,Structural Bracket 251,PCS,Plates,FG,MDL-PLTE-05
INV-PLTE-SFG-1119,Processed Component 1119,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1120,Intermediate Frame 1120,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1121,Fabricated Section 1121,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1122,Partially Welded Plate 1122,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-FG-0252,Metal Beam 252,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-1123,Intermediate Frame 1123,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1124,Processed Component 1124,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1125,Processed Component 1125,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0253,Metal Beam 253,PCS,Plates,FG,MDL-PLTE-08
INV-PLTE-SFG-1126,Partially Welded Plate 1126,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1127,Partially Welded Plate 1127,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1128,Partially Welded Plate 1128,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1129,Intermediate Frame 1129,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-FG-0254,Steel Frame 254,PCS,Plates,FG,MDL-PLTE-06
INV-PLTE-SFG-1130,Processed Component 1130,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-1131,Processed Component 1131,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-1132,Processed Component 1132,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-1133,Intermediate Frame 1133,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-1134,Processed Component 1134,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-SFG-1135,Fabricated Section 1135,PCS,Plates,SFG,MDL-PLTE-06
INV-PLTE-FG-0255,Metal Beam 255,PCS,Plates,FG,MDL-PLTE-08
INV-PLTE-SFG-1136,Fabricated Section 1136,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1137,Fabricated Section 1137,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1138,Partially Welded Plate 1138,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1139,Processed Component 1139,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-FG-0256,Steel Plate 256,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-1140,Processed Component 1140,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1141,Partially Welded Plate 1141,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1142,Processed Component 1142,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1143,Processed Component 1143,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1144,Fabricated Section 1144,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1145,Partially Welded Plate 1145,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0257,Steel Plate 257,PCS,Plates,FG,MDL-PLTE-07
INV-PLTE-SFG-1146,Partially Welded Plate 1146,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1147,Fabricated Section 1147,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1148,Partially Welded Plate 1148,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1149,Processed Component 1149,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1150,Intermediate Frame 1150,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1151,Processed Component 1151,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-FG-0258,Steel Plate 258,PCS,Plates,FG,MDL-PLTE-03
INV-PLTE-SFG-1152,Processed Component 1152,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1153,Processed Component 1153,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1154,Partially Welded Plate 1154,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1155,Partially Welded Plate 1155,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-SFG-1156,Partially Welded Plate 1156,PCS,Plates,SFG,MDL-PLTE-03
INV-PLTE-FG-0259,Structural Bracket 259,PCS,Plates,FG,MDL-PLTE-07
INV-PLTE-SFG-1157,Intermediate Frame 1157,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1158,Intermediate Frame 1158,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1159,Fabricated Section 1159,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-SFG-1160,Intermediate Frame 1160,PCS,Plates,SFG,MDL-PLTE-07
INV-PLTE-FG-0260,Steel Frame 260,PCS,Plates,FG,MDL-PLTE-04
INV-PLTE-SFG-1161,Processed Component 1161,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1162,Processed Component 1162,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1163,Partially Welded Plate 1163,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1164,Fabricated Section 1164,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-SFG-1165,Processed Component 1165,PCS,Plates,SFG,MDL-PLTE-04
INV-PLTE-FG-0261,Metal Beam 261,PCS,Plates,FG,MDL-PLTE-08
INV-PLTE-SFG-1166,Partially Welded Plate 1166,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1167,Fabricated Section 1167,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-SFG-1168,Partially Welded Plate 1168,PCS,Plates,SFG,MDL-PLTE-08
INV-PLTE-FG-0262,Structural Bracket 262,PCS,Plates,FG,MDL-PLTE-10
INV-PLTE-SFG-1169,Partially Welded Plate 1169,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1170,Partially Welded Plate 1170,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1171,Processed Component 1171,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1172,Processed Component 1172,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-FG-0263,Construction Module 263,PCS,Plates,FG,MDL-PLTE-10
INV-PLTE-SFG-1173,Partially Welded Plate 1173,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1174,Intermediate Frame 1174,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1175,Processed Component 1175,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-SFG-1176,Fabricated Section 1176,PCS,Plates,SFG,MDL-PLTE-10
INV-PLTE-FG-0264,Steel Plate 264,PCS,Plates,FG,MDL-PLTE-05
INV-PLTE-SFG-1177,Partially Welded Plate 1177,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1178,Processed Component 1178,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1179,Partially Welded Plate 1179,PCS,Plates,SFG,MDL-PLTE-05
INV-PLTE-SFG-1180,Partially Welded Plate 1180,PCS,Plates,SFG,MDL-PLTE-05
INV-MODL-FG-0265,Structural Bracket 265,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1181,Processed Component 1181,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1182,Intermediate Frame 1182,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1183,Intermediate Frame 1183,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0266,Structural Bracket 266,PCS,Modules,FG,MDL-MODL-05
INV-MODL-SFG-1184,Intermediate Frame 1184,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1185,Intermediate Frame 1185,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1186,Partially Welded Plate 1186,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1187,Partially Welded Plate 1187,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-FG-0267,Metal Beam 267,PCS,Modules,FG,MDL-MODL-09
INV-MODL-SFG-1188,Partially Welded Plate 1188,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1189,Fabricated Section 1189,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1190,Intermediate Frame 1190,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1191,Fabricated Section 1191,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1192,Partially Welded Plate 1192,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1193,Fabricated Section 1193,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-FG-0268,Structural Bracket 268,PCS,Modules,FG,MDL-MODL-05
INV-MODL-SFG-1194,Processed Component 1194,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1195,Partially Welded Plate 1195,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1196,Partially Welded Plate 1196,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1197,Partially Welded Plate 1197,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-FG-0269,Construction Module 269,PCS,Modules,FG,MDL-MODL-05
INV-MODL-SFG-1198,Processed Component 1198,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1199,Partially Welded Plate 1199,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1200,Intermediate Frame 1200,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-SFG-1201,Processed Component 1201,PCS,Modules,SFG,MDL-MODL-05
INV-MODL-FG-0270,Steel Plate 270,PCS,Modules,FG,MDL-MODL-01
INV-MODL-SFG-1202,Intermediate Frame 1202,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1203,Fabricated Section 1203,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1204,Processed Component 1204,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1205,Intermediate Frame 1205,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1206,Partially Welded Plate 1206,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1207,Fabricated Section 1207,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-FG-0271,Structural Bracket 271,PCS,Modules,FG,MDL-MODL-12
INV-MODL-SFG-1208,Fabricated Section 1208,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1209,Intermediate Frame 1209,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1210,Partially Welded Plate 1210,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1211,Partially Welded Plate 1211,PCS,Modules,SFG,MDL-MODL-12
