Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-STRC-SFG-0069,4,Welding 2,WC-005,26,309,5.0,3.0
INV-STRC-SFG-0069,5,Machining 1,WC-010,58,60,,4.0
INV-STRC-SFG-0070,1,Assembly 1,WC-015,17,276,2.0,
INV-STRC-SFG-0070,2,Welding 1,WC-006,11,281,3.0,1.0
INV-STRC-SFG-0070,3,Machining 1,WC-012,72,73,,2.0
INV-STRC-SFG-0071,1,Assembly 1,WC-015,19,252,2.0,
INV-STRC-SFG-0071,2,Welding 1,WC-004,26,139,3.0,1.0
INV-STRC-SFG-0071,3,Assembly 2,WC-015,18,186,4.0,2.0
INV-STRC-SFG-0071,4,Welding 2,WC-001,23,264,,3.0
INV-STRC-SFG-0072,1,Assembly 1,WC-014,21,204,2.0,
INV-STRC-SFG-0072,2,Welding 1,WC-005,20,338,3.0,1.0
INV-STRC-SFG-0072,3,Machining 1,WC-008,48,99,,2.0
INV-STRC-SFG-0073,1,Assembly 1,WC-013,17,195,2.0,
INV-STRC-SFG-0073,2,Welding 1,WC-005,19,260,,1.0
INV-STRC-FG-0017,1,Assembly 1,WC-013,21,229,2.0,
INV-STRC-FG-0017,2,Welding 1,WC-002,15,138,3.0,1.0
INV-STRC-FG-0017,3,Assembly 2,WC-013,23,233,4.0,2.0
INV-STRC-FG-0017,4,Welding 2,WC-004,23,164,5.0,3.0
INV-STRC-FG-0017,5,Assembly 3,WC-013,11,215,6.0,4.0
INV-STRC-FG-0017,6,Welding 3,WC-003,29,297,7.0,5.0
INV-STRC-FG-0017,7,Assembly 4,WC-014,11,165,8.0,6.0
INV-STRC-FG-0017,8,Welding 4,WC-001,10,174,9.0,7.0
INV-STRC-FG-0017,9,Painting 1,WC-018,21,162,10.0,8.0
INV-STRC-FG-0017,10,Packaging 1,WC-022,0,30,,9.0
INV-STRC-SFG-0074,1,Assembly 1,WC-016,29,244,2.0,
INV-STRC-SFG-0074,2,Welding 1,WC-001,19,184,3.0,1.0
INV-STRC-SFG-0074,3,Machining 1,WC-012,31,65,,2.0
INV-STRC-SFG-0075,1,Assembly 1,WC-014,12,163,2.0,
INV-STRC-SFG-0075,2,Welding 1,WC-005,13,249,3.0,1.0
INV-STRC-SFG-0075,3,Assembly 2,WC-014,29,352,4.0,2.0
INV-STRC-SFG-0075,4,Welding 2,WC-001,25,286,5.0,3.0
INV-STRC-SFG-0075,5,Machining 1,WC-010,20,66,,4.0
INV-STRC-SFG-0076,1,Assembly 1,WC-013,22,316,2.0,
INV-STRC-SFG-0076,2,Welding 1,WC-002,28,292,3.0,1.0
INV-STRC-SFG-0076,3,Assembly 2,WC-016,25,285,4.0,2.0
INV-STRC-SFG-0076,4,Welding 2,WC-003,10,177,5.0,3.0
INV-STRC-SFG-0076,5,Machining 1,WC-011,28,82,,4.0
INV-STRC-SFG-0077,1,Assembly 1,WC-013,25,273,2.0,
INV-STRC-SFG-0077,2,Welding 1,WC-006,22,142,3.0,1.0
INV-STRC-SFG-0077,3,Assembly 2,WC-013,28,351,4.0,2.0
INV-STRC-SFG-0077,4,Welding 2,WC-001,12,238,5.0,3.0
INV-STRC-SFG-0077,5,Machining 1,WC-007,67,81,,4.0
INV-STRC-FG-0018,1,Assembly 1,WC-016,27,339,2.0,
INV-STRC-FG-0018,2,Welding 1,WC-004,15,208,3.0,1.0
INV-STRC-FG-0018,3,Assembly 2,WC-015,16,217,4.0,2.0
INV-STRC-FG-0018,4,Welding 2,WC-005,11,343,5.0,3.0
INV-STRC-FG-0018,5,Assembly 3,WC-016,29,282,6.0,4.0
INV-STRC-FG-0018,6,Welding 3,WC-005,25,226,7.0,5.0
INV-STRC-FG-0018,7,Machining 1,WC-012,68,97,8.0,6.0
INV-STRC-FG-0018,8,Painting 1,WC-018,27,120,9.0,7.0
INV-STRC-FG-0018,9,Packaging 1,WC-032,0,30,,8.0
INV-STRC-SFG-0078,1,Assembly 1,WC-016,22,251,2.0,
INV-STRC-SFG-0078,2,Welding 1,WC-002,28,350,,1.0
INV-STRC-SFG-0079,1,Assembly 1,WC-015,30,234,2.0,
INV-STRC-SFG-0079,2,Welding 1,WC-001,21,269,3.0,1.0
INV-STRC-SFG-0079,3,Assembly 2,WC-016,26,187,4.0,2.0
INV-STRC-SFG-0079,4,Welding 2,WC-004,23,340,5.0,3.0
INV-STRC-SFG-0079,5,Machining 1,WC-009,39,78,,4.0
INV-STRC-SFG-0080,1,Assembly 1,WC-014,29,256,2.0,
INV-STRC-SFG-0080,2,Welding 1,WC-003,19,176,3.0,1.0
INV-STRC-SFG-0080,3,Machining 1,WC-012,47,96,,2.0
INV-STRC-FG-0019,1,Assembly 1,WC-015,26,334,2.0,
INV-STRC-FG-0019,2,Welding 1,WC-002,29,250,3.0,1.0
INV-STRC-FG-0019,3,Assembly 2,WC-015,26,227,4.0,2.0
INV-STRC-FG-0019,4,Welding 2,WC-002,18,142,5.0,3.0
INV-STRC-FG-0019,5,Painting 1,WC-017,28,98,6.0,4.0
INV-STRC-FG-0019,6,Packaging 1,WC-026,0,30,,5.0
INV-STRC-SFG-0081,1,Assembly 1,WC-016,13,315,2.0,
INV-STRC-SFG-0081,2,Welding 1,WC-002,27,322,,1.0
INV-STRC-SFG-0082,1,Assembly 1,WC-014,15,334,2.0,
INV-STRC-SFG-0082,2,Welding 1,WC-003,14,347,,1.0
INV-STRC-SFG-0083,1,Assembly 1,WC-014,18,304,2.0,
INV-STRC-SFG-0083,2,Welding 1,WC-005,16,338,,1.0
INV-STRC-SFG-0084,1,Assembly 1,WC-016,14,207,2.0,
INV-STRC-SFG-0084,2,Welding 1,WC-002,16,157,3.0,1.0
INV-STRC-SFG-0084,3,Machining 1,WC-007,24,75,,2.0
INV-STRC-SFG-0085,1,Assembly 1,WC-016,18,128,2.0,
INV-STRC-SFG-0085,2,Welding 1,WC-001,25,360,3.0,1.0
INV-STRC-SFG-0085,3,Assembly 2,WC-013,11,173,4.0,2.0
INV-STRC-SFG-0085,4,Welding 2,WC-002,23,250,,3.0
INV-STRC-SFG-0086,1,Assembly 1,WC-016,17,350,2.0,
INV-STRC-SFG-0086,2,Welding 1,WC-005,25,198,3.0,1.0
INV-STRC-SFG-0086,3,Assembly 2,WC-016,29,360,4.0,2.0
INV-STRC-SFG-0086,4,Welding 2,WC-003,29,175,5.0,3.0
INV-STRC-SFG-0086,5,Machining 1,WC-009,51,101,,4.0
INV-STRC-FG-0020,1,Assembly 1,WC-013,17,139,2.0,
INV-STRC-FG-0020,2,Welding 1,WC-005,28,226,3.0,1.0
INV-STRC-FG-0020,3,Assembly 2,WC-013,19,289,4.0,2.0
INV-STRC-FG-0020,4,Welding 2,WC-006,18,212,5.0,3.0
INV-STRC-FG-0020,5,Machining 1,WC-007,40,102,6.0,4.0
INV-STRC-FG-0020,6,Painting 1,WC-018,22,95,7.0,5.0
INV-STRC-FG-0020,7,Packaging 1,WC-023,0,30,,6.0
INV-STRC-SFG-0087,1,Assembly 1,WC-013,25,350,2.0,
INV-STRC-SFG-0087,2,Welding 1,WC-002,15,350,,1.0
INV-STRC-SFG-0088,1,Assembly 1,WC-014,10,181,2.0,
INV-STRC-SFG-0088,2,Welding 1,WC-005,11,348,3.0,1.0
INV-STRC-SFG-0088,3,Assembly 2,WC-014,19,150,4.0,2.0
INV-STRC-SFG-0088,4,Welding 2,WC-002,27,344,5.0,3.0
INV-STRC-SFG-0088,5,Machining 1,WC-010,46,72,,4.0
INV-STRC-SFG-0089,1,Assembly 1,WC-013,16,161,2.0,
INV-STRC-SFG-0089,2,Welding 1,WC-006,26,199,,1.0
INV-STRC-SFG-0090,1,Assembly 1,WC-013,11,278,2.0,
INV-STRC-SFG-0090,2,Welding 1,WC-002,27,192,,1.0
INV-STRC-SFG-0091,1,Assembly 1,WC-014,30,251,2.0,
INV-STRC-SFG-0091,2,Welding 1,WC-002,30,332,,1.0
INV-STRC-SFG-0092,1,Assembly 1,WC-016,10,326,2.0,
INV-STRC-SFG-0092,2,Welding 1,WC-006,23,236,3.0,1.0
INV-STRC-SFG-0092,3,Assembly 2,WC-014,24,316,4.0,2.0
INV-STRC-SFG-0092,4,Welding 2,WC-001,13,335,,3.0
INV-STRC-FG-0021,1,Assembly 1,WC-016,17,154,2.0,
INV-STRC-FG-0021,2,Welding 1,WC-004,13,272,3.0,1.0
INV-STRC-FG-0021,3,Assembly 2,WC-013,16,342,4.0,2.0
INV-STRC-FG-0021,4,Welding 2,WC-005,22,316,5.0,3.0
INV-STRC-FG-0021,5,Assembly 3,WC-015,27,211,6.0,4.0
INV-STRC-FG-0021,6,Welding 3,WC-004,24,350,7.0,5.0
INV-STRC-FG-0021,7,Machining 1,WC-008,43,193,8.0,6.0
INV-STRC-FG-0021,8,Painting 1,WC-017,23,193,9.0,7.0
INV-STRC-FG-0021,9,Packaging 1,WC-032,0,30,,8.0
INV-STRC-SFG-0093,1,Assembly 1,WC-016,29,356,2.0,
INV-STRC-SFG-0093,2,Welding 1,WC-001,26,168,3.0,1.0
INV-STRC-SFG-0093,3,Assembly 2,WC-014,28,270,4.0,2.0
INV-STRC-SFG-0093,4,Welding 2,WC-005,16,201,,3.0
INV-STRC-SFG-0094,1,Assembly 1,WC-014,26,174,2.0,
INV-STRC-SFG-0094,2,Welding 1,WC-001,13,146,3.0,1.0
INV-STRC-SFG-0094,3,Assembly 2,WC-014,15,184,4.0,2.0
INV-STRC-SFG-0094,4,Welding 2,WC-005,18,148,,3.0
INV-STRC-SFG-0095,1,Assembly 1,WC-014,27,248,2.0,
INV-STRC-SFG-0095,2,Welding 1,WC-003,15,235,3.0,1.0
INV-STRC-SFG-0095,3,Machining 1,WC-012,60,89,,2.0
INV-STRC-SFG-0096,1,Assembly 1,WC-013,10,120,2.0,
INV-STRC-SFG-0096,2,Welding 1,WC-005,23,298,3.0,1.0
INV-STRC-SFG-0096,3,Assembly 2,WC-016,26,198,4.0,2.0
INV-STRC-SFG-0096,4,Welding 2,WC-006,14,218,5.0,3.0
INV-STRC-SFG-0096,5,Machining 1,WC-011,57,87,,4.0
INV-STRC-SFG-0097,1,Assembly 1,WC-013,16,186,2.0,
INV-STRC-SFG-0097,2,Welding 1,WC-004,13,130,3.0,1.0
INV-STRC-SFG-0097,3,Assembly 2,WC-014,27,190,4.0,2.0
INV-STRC-SFG-0097,4,Welding 2,WC-001,18,161,5.0,3.0
INV-STRC-SFG-0097,5,Machining 1,WC-011,47,104,,4.0
INV-STRC-SFG-0098,1,Assembly 1,WC-016,18,230,2.0,
INV-STRC-SFG-0098,2,Welding 1,WC-001,12,272,3.0,1.0
INV-STRC-SFG-0098,3,Assembly 2,WC-013,21,212,4.0,2.0
INV-STRC-SFG-0098,4,Welding 2,WC-004,19,199,,3.0
INV-STRC-FG-0022,1,Assembly 1,WC-015,26,341,2.0,
INV-STRC-FG-0022,2,Welding 1,WC-004,15,150,3.0,1.0
INV-STRC-FG-0022,3,Assembly 2,WC-016,22,166,4.0,2.0
INV-STRC-FG-0022,4,Welding 2,WC-002,30,233,5.0,3.0
INV-STRC-FG-0022,5,Assembly 3,WC-015,23,130,6.0,4.0
INV-STRC-FG-0022,6,Welding 3,WC-002,19,252,7.0,5.0
INV-STRC-FG-0022,7,Assembly 4,WC-013,27,292,8.0,6.0
INV-STRC-FG-0022,8,Welding 4,WC-002,25,282,9.0,7.0
INV-STRC-FG-0022,9,Painting 1,WC-018,18,219,10.0,8.0
INV-STRC-FG-0022,10,Packaging 1,WC-027,0,30,,9.0
INV-STRC-SFG-0099,1,Assembly 1,WC-014,16,163,2.0,
INV-STRC-SFG-0099,2,Welding 1,WC-005,11,357,3.0,1.0
INV-STRC-SFG-0099,3,Assembly 2,WC-015,13,157,4.0,2.0
INV-STRC-SFG-0099,4,Welding 2,WC-005,16,132,,3.0
INV-STRC-SFG-0100,1,Assembly 1,WC-016,17,339,2.0,
INV-STRC-SFG-0100,2,Welding 1,WC-005,28,327,3.0,1.0
INV-STRC-SFG-0100,3,Assembly 2,WC-016,16,316,4.0,2.0
INV-STRC-SFG-0100,4,Welding 2,WC-005,28,217,,3.0
INV-STRC-SFG-0101,1,Assembly 1,WC-013,19,282,2.0,
INV-STRC-SFG-0101,2,Welding 1,WC-001,20,323,3.0,1.0
INV-STRC-SFG-0101,3,Assembly 2,WC-015,19,144,4.0,2.0
INV-STRC-SFG-0101,4,Welding 2,WC-001,14,302,5.0,3.0
INV-STRC-SFG-0101,5,Machining 1,WC-007,57,68,,4.0
INV-STRC-FG-0023,1,Assembly 1,WC-014,22,152,2.0,
INV-STRC-FG-0023,2,Welding 1,WC-001,10,188,3.0,1.0
INV-STRC-FG-0023,3,Assembly 2,WC-016,20,181,4.0,2.0
INV-STRC-FG-0023,4,Welding 2,WC-005,14,149,5.0,3.0
INV-STRC-FG-0023,5,Painting 1,WC-019,15,60,6.0,4.0
INV-STRC-FG-0023,6,Packaging 1,WC-030,0,30,,5.0
INV-STRC-SFG-0102,1,Assembly 1,WC-016,23,336,2.0,
INV-STRC-SFG-0102,2,Welding 1,WC-005,11,253,3.0,1.0
INV-STRC-SFG-0102,3,Assembly 2,WC-015,25,131,4.0,2.0
INV-STRC-SFG-0102,4,Welding 2,WC-001,24,166,,3.0
INV-STRC-SFG-0103,1,Assembly 1,WC-015,30,326,2.0,
INV-STRC-SFG-0103,2,Welding 1,WC-005,28,229,3.0,1.0
INV-STRC-SFG-0103,3,Machining 1,WC-011,72,82,,2.0
INV-STRC-SFG-0104,1,Assembly 1,WC-015,27,269,2.0,
INV-STRC-SFG-0104,2,Welding 1,WC-004,22,200,,1.0
INV-STRC-SFG-0105,1,Assembly 1,WC-014,16,357,2.0,
INV-STRC-SFG-0105,2,Welding 1,WC-003,23,251,,1.0
INV-STRC-FG-0024,1,Assembly 1,WC-014,24,332,2.0,
INV-STRC-FG-0024,2,Welding 1,WC-005,28,159,3.0,1.0
INV-STRC-FG-0024,3,Assembly 2,WC-013,30,240,4.0,2.0
INV-STRC-FG-0024,4,Welding 2,WC-005,12,269,5.0,3.0
INV-STRC-FG-0024,5,Assembly 3,WC-016,26,335,6.0,4.0
INV-STRC-FG-0024,6,Welding 3,WC-004,14,220,7.0,5.0
INV-STRC-FG-0024,7,Assembly 4,WC-016,20,183,8.0,6.0
INV-STRC-FG-0024,8,Welding 4,WC-006,25,320,9.0,7.0
INV-STRC-FG-0024,9,Painting 1,WC-018,18,209,10.0,8.0
INV-STRC-FG-0024,10,Packaging 1,WC-031,0,30,,9.0
INV-STRC-SFG-0106,1,Assembly 1,WC-015,21,249,2.0,
INV-STRC-SFG-0106,2,Welding 1,WC-005,18,334,3.0,1.0
INV-STRC-SFG-0106,3,Assembly 2,WC-015,21,222,4.0,2.0
INV-STRC-SFG-0106,4,Welding 2,WC-001,13,356,,3.0
INV-STRC-SFG-0107,1,Assembly 1,WC-015,27,331,2.0,
INV-STRC-SFG-0107,2,Welding 1,WC-002,16,275,3.0,1.0
INV-STRC-SFG-0107,3,Assembly 2,WC-013,29,292,4.0,2.0
INV-STRC-SFG-0107,4,Welding 2,WC-005,21,217,,3.0
INV-STRC-SFG-0108,1,Assembly 1,WC-015,11,261,2.0,
INV-STRC-SFG-0108,2,Welding 1,WC-004,18,210,3.0,1.0
INV-STRC-SFG-0108,3,Assembly 2,WC-014,22,350,4.0,2.0
INV-STRC-SFG-0108,4,Welding 2,WC-003,14,142,5.0,3.0
INV-STRC-SFG-0108,5,Machining 1,WC-009,75,112,,4.0
INV-STRC-FG-0025,1,Assembly 1,WC-015,25,269,2.0,
INV-STRC-FG-0025,2,Welding 1,WC-002,23,313,3.0,1.0
INV-STRC-FG-0025,3,Assembly 2,WC-015,29,174,4.0,2.0
INV-STRC-FG-0025,4,Welding 2,WC-003,16,292,5.0,3.0
INV-STRC-FG-0025,5,Painting 1,WC-018,22,106,6.0,4.0
INV-STRC-FG-0025,6,Packaging 1,WC-025,0,30,,5.0
INV-STRC-SFG-0109,1,Assembly 1,WC-015,22,174,2.0,
INV-STRC-SFG-0109,2,Welding 1,WC-002,20,264,3.0,1.0
INV-STRC-SFG-0109,3,Assembly 2,WC-014,27,329,4.0,2.0
INV-STRC-SFG-0109,4,Welding 2,WC-001,21,329,5.0,3.0
INV-STRC-SFG-0109,5,Machining 1,WC-012,56,73,,4.0
INV-STRC-SFG-0110,1,Assembly 1,WC-016,29,348,2.0,
INV-STRC-SFG-0110,2,Welding 1,WC-004,25,225,3.0,1.0
INV-STRC-SFG-0110,3,Assembly 2,WC-016,24,221,4.0,2.0
INV-STRC-SFG-0110,4,Welding 2,WC-001,30,138,,3.0
INV-STRC-SFG-0111,1,Assembly 1,WC-013,18,137,2.0,
INV-STRC-SFG-0111,2,Welding 1,WC-006,23,207,3.0,1.0
INV-STRC-SFG-0111,3,Machining 1,WC-011,26,99,,2.0
INV-STRC-FG-0026,1,Assembly 1,WC-016,24,303,2.0,
INV-STRC-FG-0026,2,Welding 1,WC-001,22,216,3.0,1.0
INV-STRC-FG-0026,3,Assembly 2,WC-015,24,270,4.0,2.0
INV-STRC-FG-0026,4,Welding 2,WC-003,11,160,5.0,3.0
INV-STRC-FG-0026,5,Assembly 3,WC-015,30,342,6.0,4.0
INV-STRC-FG-0026,6,Welding 3,WC-001,11,343,7.0,5.0
INV-STRC-FG-0026,7,Painting 1,WC-017,24,176,8.0,6.0
INV-STRC-FG-0026,8,Packaging 1,WC-025,0,30,,7.0
INV-STRC-SFG-0112,1,Assembly 1,WC-013,14,127,2.0,
INV-STRC-SFG-0112,2,Welding 1,WC-004,29,314,,1.0
INV-STRC-SFG-0113,1,Assembly 1,WC-016,25,221,2.0,
INV-STRC-SFG-0113,2,Welding 1,WC-005,10,197,3.0,1.0
INV-STRC-SFG-0113,3,Assembly 2,WC-013,27,357,4.0,2.0
INV-STRC-SFG-0113,4,Welding 2,WC-002,27,176,,3.0
INV-STRC-SFG-0114,1,Assembly 1,WC-016,16,178,2.0,
INV-STRC-SFG-0114,2,Welding 1,WC-001,29,238,3.0,1.0
INV-STRC-SFG-0114,3,Assembly 2,WC-016,12,266,4.0,2.0
INV-STRC-SFG-0114,4,Welding 2,WC-005,17,175,5.0,3.0
INV-STRC-SFG-0114,5,Machining 1,WC-011,24,101,,4.0
INV-STRC-SFG-0115,1,Assembly 1,WC-015,14,256,2.0,
INV-STRC-SFG-0115,2,Welding 1,WC-002,16,211,3.0,1.0
INV-STRC-SFG-0115,3,Machining 1,WC-010,63,108,,2.0
INV-STRC-FG-0027,1,Assembly 1,WC-015,19,320,2.0,
INV-STRC-FG-0027,2,Welding 1,WC-001,25,206,3.0,1.0
INV-STRC-FG-0027,3,Assembly 2,WC-014,16,290,4.0,2.0
INV-STRC-FG-0027,4,Welding 2,WC-002,23,219,5.0,3.0
INV-STRC-FG-0027,5,Assembly 3,WC-014,22,228,6.0,4.0
INV-STRC-FG-0027,6,Welding 3,WC-005,23,211,7.0,5.0
INV-STRC-FG-0027,7,Assembly 4,WC-015,30,183,8.0,6.0
INV-STRC-FG-0027,8,Welding 4,WC-006,21,268,9.0,7.0
INV-STRC-FG-0027,9,Painting 1,WC-017,16,143,10.0,8.0
INV-STRC-FG-0027,10,Packaging 1,WC-024,0,30,,9.0
INV-STRC-SFG-0116,1,Assembly 1,WC-013,20,358,2.0,
INV-STRC-SFG-0116,2,Welding 1,WC-003,16,320,,1.0
INV-STRC-SFG-0117,1,Assembly 1,WC-016,29,341,2.0,
INV-STRC-SFG-0117,2,Welding 1,WC-006,17,211,,1.0
INV-STRC-SFG-0118,1,Assembly 1,WC-013,24,172,2.0,
INV-STRC-SFG-0118,2,Welding 1,WC-005,13,146,3.0,1.0
INV-STRC-SFG-0118,3,Assembly 2,WC-014,11,309,4.0,2.0
INV-STRC-SFG-0118,4,Welding 2,WC-001,19,230,5.0,3.0
INV-STRC-SFG-0118,5,Machining 1,WC-007,74,101,,4.0
INV-STRC-SFG-0119,1,Assembly 1,WC-014,24,219,2.0,
INV-STRC-SFG-0119,2,Welding 1,WC-005,30,286,3.0,1.0
INV-STRC-SFG-0119,3,Assembly 2,WC-013,11,308,4.0,2.0
INV-STRC-SFG-0119,4,Welding 2,WC-003,10,333,5.0,3.0
INV-STRC-SFG-0119,5,Machining 1,WC-012,62,97,,4.0
INV-STRC-SFG-0120,1,Assembly 1,WC-014,29,340,2.0,
INV-STRC-SFG-0120,2,Welding 1,WC-003,15,217,,1.0
INV-STRC-FG-0028,1,Assembly 1,WC-016,30,215,2.0,
INV-STRC-FG-0028,2,Welding 1,WC-003,24,203,3.0,1.0
INV-STRC-FG-0028,3,Assembly 2,WC-014,20,349,4.0,2.0
INV-STRC-FG-0028,4,Welding 2,WC-005,30,355,5.0,3.0
INV-STRC-FG-0028,5,Assembly 3,WC-015,27,173,6.0,4.0
INV-STRC-FG-0028,6,Welding 3,WC-003,17,311,7.0,5.0
INV-STRC-FG-0028,7,Machining 1,WC-010,75,218,8.0,6.0
INV-STRC-FG-0028,8,Painting 1,WC-018,26,192,9.0,7.0
INV-STRC-FG-0028,9,Packaging 1,WC-026,0,30,,8.0
INV-STRC-SFG-0121,1,Assembly 1,WC-015,21,257,2.0,
INV-STRC-SFG-0121,2,Welding 1,WC-003,29,294,3.0,1.0
INV-STRC-SFG-0121,3,Machining 1,WC-011,41,98,,2.0
INV-STRC-SFG-0122,1,Assembly 1,WC-014,14,126,2.0,
INV-STRC-SFG-0122,2,Welding 1,WC-005,16,186,3.0,1.0
INV-STRC-SFG-0122,3,Machining 1,WC-011,54,62,,2.0
INV-STRC-SFG-0123,1,Assembly 1,WC-016,17,301,2.0,
INV-STRC-SFG-0123,2,Welding 1,WC-001,30,292,3.0,1.0
INV-STRC-SFG-0123,3,Assembly 2,WC-013,13,251,4.0,2.0
INV-STRC-SFG-0123,4,Welding 2,WC-005,20,332,,3.0
INV-STRC-SFG-0124,1,Assembly 1,WC-014,29,239,2.0,
INV-STRC-SFG-0124,2,Welding 1,WC-004,13,286,,1.0
INV-STRC-FG-0029,1,Assembly 1,WC-013,20,324,2.0,
INV-STRC-FG-0029,2,Welding 1,WC-004,29,305,3.0,1.0
INV-STRC-FG-0029,3,Assembly 2,WC-016,24,209,4.0,2.0
INV-STRC-FG-0029,4,Welding 2,WC-006,15,359,5.0,3.0
INV-STRC-FG-0029,5,Painting 1,WC-018,25,130,6.0,4.0
INV-STRC-FG-0029,6,Packaging 1,WC-029,0,30,,5.0
INV-STRC-SFG-0125,1,Assembly 1,WC-013,18,215,2.0,
INV-STRC-SFG-0125,2,Welding 1,WC-004,27,223,,1.0
INV-STRC-SFG-0126,1,Assembly 1,WC-014,21,216,2.0,
INV-STRC-SFG-0126,2,Welding 1,WC-006,21,130,3.0,1.0
INV-STRC-SFG-0126,3,Assembly 2,WC-016,14,337,4.0,2.0
INV-STRC-SFG-0126,4,Welding 2,WC-001,12,141,5.0,3.0
INV-STRC-SFG-0126,5,Machining 1,WC-010,51,112,,4.0
INV-STRC-SFG-0127,1,Assembly 1,WC-014,17,219,2.0,
INV-STRC-SFG-0127,2,Welding 1,WC-006,17,252,3.0,1.0
INV-STRC-SFG-0127,3,Assembly 2,WC-016,18,241,4.0,2.0
INV-STRC-SFG-0127,4,Welding 2,WC-003,24,321,,3.0
INV-STRC-SFG-0128,1,Assembly 1,WC-013,18,229,2.0,
INV-STRC-SFG-0128,2,Welding 1,WC-002,20,165,3.0,1.0
INV-STRC-SFG-0128,3,Assembly 2,WC-014,14,194,4.0,2.0
INV-STRC-SFG-0128,4,Welding 2,WC-002,19,252,,3.0
INV-STRC-SFG-0129,1,Assembly 1,WC-016,27,223,2.0,
INV-STRC-SFG-0129,2,Welding 1,WC-006,22,189,3.0,1.0
INV-STRC-SFG-0129,3,Machining 1,WC-009,36,97,,2.0
INV-STRC-SFG-0130,1,Assembly 1,WC-016,20,290,2.0,
INV-STRC-SFG-0130,2,Welding 1,WC-002,10,352,3.0,1.0
INV-STRC-SFG-0130,3,Machining 1,WC-007,72,106,,2.0
INV-STRC-FG-0030,1,Assembly 1,WC-016,28,316,2.0,
INV-STRC-FG-0030,2,Welding 1,WC-005,22,348,3.0,1.0
INV-STRC-FG-0030,3,Assembly 2,WC-013,29,255,4.0,2.0
INV-STRC-FG-0030,4,Welding 2,WC-004,16,170,5.0,3.0
INV-STRC-FG-0030,5,Assembly 3,WC-016,17,312,6.0,4.0
INV-STRC-FG-0030,6,Welding 3,WC-006,21,199,7.0,5.0
INV-STRC-FG-0030,7,Assembly 4,WC-015,15,162,8.0,6.0
INV-STRC-FG-0030,8,Welding 4,WC-002,14,176,9.0,7.0
INV-STRC-FG-0030,9,Machining 1,WC-008,41,154,10.0,8.0
INV-STRC-FG-0030,10,Painting 1,WC-017,25,179,11.0,9.0
INV-STRC-FG-0030,11,Packaging 1,WC-026,0,30,,10.0
INV-STRC-SFG-0131,1,Assembly 1,WC-016,11,186,2.0,
INV-STRC-SFG-0131,2,Welding 1,WC-006,12,177,3.0,1.0
INV-STRC-SFG-0131,3,Machining 1,WC-012,34,63,,2.0
INV-STRC-SFG-0132,1,Assembly 1,WC-014,11,300,2.0,
INV-STRC-SFG-0132,2,Welding 1,WC-001,17,149,,1.0
INV-STRC-SFG-0133,1,Assembly 1,WC-013,22,346,2.0,
INV-STRC-SFG-0133,2,Welding 1,WC-006,18,131,,1.0
INV-STRC-FG-0031,1,Assembly 1,WC-014,24,225,2.0,
INV-STRC-FG-0031,2,Welding 1,WC-003,12,144,3.0,1.0
INV-STRC-FG-0031,3,Assembly 2,WC-015,12,299,4.0,2.0
INV-STRC-FG-0031,4,Welding 2,WC-005,15,337,5.0,3.0
INV-STRC-FG-0031,5,Assembly 3,WC-014,14,134,6.0,4.0
INV-STRC-FG-0031,6,Welding 3,WC-006,28,335,7.0,5.0
INV-STRC-FG-0031,7,Assembly 4,WC-016,24,188,8.0,6.0
INV-STRC-FG-0031,8,Welding 4,WC-001,27,128,9.0,7.0
INV-STRC-FG-0031,9,Painting 1,WC-018,17,188,10.0,8.0
INV-STRC-FG-0031,10,Packaging 1,WC-024,0,30,,9.0
INV-STRC-SFG-0134,1,Assembly 1,WC-014,19,226,2.0,
INV-STRC-SFG-0134,2,Welding 1,WC-002,11,303,3.0,1.0
INV-STRC-SFG-0134,3,Assembly 2,WC-013,25,264,4.0,2.0
INV-STRC-SFG-0134,4,Welding 2,WC-005,28,260,,3.0
INV-STRC-SFG-0135,1,Assembly 1,WC-013,26,243,2.0,
INV-STRC-SFG-0135,2,Welding 1,WC-003,29,246,3.0,1.0
INV-STRC-SFG-0135,3,Machining 1,WC-012,53,99,,2.0
INV-STRC-SFG-0136,1,Assembly 1,WC-013,27,189,2.0,
INV-STRC-SFG-0136,2,Welding 1,WC-005,19,319,3.0,1.0
INV-STRC-SFG-0136,3,Assembly 2,WC-014,26,145,4.0,2.0
INV-STRC-SFG-0136,4,Welding 2,WC-004,12,308,,3.0
INV-STRC-SFG-0137,1,Assembly 1,WC-014,20,236,2.0,
INV-STRC-SFG-0137,2,Welding 1,WC-004,12,282,,1.0
INV-STRC-FG-0032,1,Assembly 1,WC-014,24,183,2.0,
INV-STRC-FG-0032,2,Welding 1,WC-001,17,135,3.0,1.0
INV-STRC-FG-0032,3,Assembly 2,WC-014,22,353,4.0,2.0
INV-STRC-FG-0032,4,Welding 2,WC-001,15,128,5.0,3.0
INV-STRC-FG-0032,5,Assembly 3,WC-016,18,242,6.0,4.0
INV-STRC-FG-0032,6,Welding 3,WC-006,22,201,7.0,5.0
INV-STRC-FG-0032,7,Assembly 4,WC-015,27,314,8.0,6.0
INV-STRC-FG-0032,8,Welding 4,WC-004,24,259,9.0,7.0
